"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"15-000621","05/10/15 0023",NA,"05/10/15 0023","University VIllage","Open","vandalism",-93.6441672,42.0427435
"15-000622","05/10/15 0230","05/10/15 0230","05/10/15 0230","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"15-000623","05/11/15 1103",NA,"05/11/15 1103","3700 block of 520th Avenue","Open","vandalism",-93.6562431,42.0563188
"15-000624","05/12/15 0414",NA,"05/12/15 0414","Central Campus","Open","vandalism",-93.6464654,42.0266187
"15-000625","05/12/15 0710",NA,"05/12/15 0710","Schilletter Village","Open","vandalism",-93.6419526,42.0440492
"15-000626","05/12/15 1210",NA,"05/12/15 1210","Lot 41","Open","theft",-93.6400635,42.0292863
"15-000627","05/13/15 0235","05/13/15 0235","05/13/15 0235","Lincoln Way and Marshall Avenue","Arrest","driving violation",-93.6689375,42.0229021
"15-000629","05/14/15 0013","05/14/15 0013","05/14/15 0013","13th Street and Stange Road","Arrest","driving violation",-93.620521,42.034189
"15-000630","05/14/15 0251",NA,"05/14/15 0251","Lyon Hall","Open","vandalism",-93.6424864,42.0245055
"15-000632","05/14/15 0846",NA,"05/14/15 0846","Beardshear Hall","Open","theft",-93.6484405,42.0261746
"15-000633","05/14/15 0939",NA,"05/14/15 0939","Coover Hall","Open","theft",-93.6508836,42.0283592
"15-000634","05/15/15 0133","05/15/15 0133","05/15/15 0133","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"15-000634","05/15/15 0133","05/15/15 0133","05/15/15 0133","100 block of Welch Avenue","Arrest","license violation",-93.6501392,42.02272
"15-000636","05/15/15 1907",NA,"05/15/15 1907","Jack Trice Stadium","Open","vandalism",-93.635664,42.016144
"15-000637","05/16/15 0203","05/16/15 0203","05/16/15 0203","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"15-000638","05/16/15 0233","05/16/15 0233","05/16/15 0233","2800 block of West Street","Arrest","public intoxication",-93.6556596,42.0253444
"15-000639","05/17/15 0055","05/17/15 0055","05/17/15 0055","Edenburn Drive and Long Road","Arrest","public intoxication",-93.6430037,42.0428997
"15-000639","05/17/15 0055","05/17/15 0055","05/17/15 0055","Edenburn Drive and Long Road","Arrest","alcohol violation",-93.6430037,42.0428997
"15-000640","05/17/15 0311","05/17/15 0311","05/17/15 0311","Bruner Drive and Long Road","Arrest","operating while intoxicated",-93.6434976,42.0390504
"15-000642","05/19/15 0002","05/19/15 0002","05/19/15 0002","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"15-000646","05/19/15 1704","05/19/15 1704","05/19/15 1704","1332 Walton Drive","Arrest","false information",-93.6698899,42.0100635
"15-000649","05/20/15 2108","04/01/16 1216","05/20/15 2108","Parks Library","Open","vandalism",-93.6488141,42.0281254
"15-000650","05/21/15 0155","05/21/15 0155","05/21/15 0155","Hayward Avenue and Hunt Street","Arrest","operating while intoxicated",-93.6517575,42.0201314
"15-000652","05/21/15 1338",NA,"05/21/15 1338","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-000654","05/22/15 0221","05/22/15 0221","05/22/15 0221","2300 block of Knapp Street","Arrest","operating while intoxicated",-93.6463997,42.0191478
"15-000655","05/22/15 1102",NA,"05/22/15 1102","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000656","05/22/15 1405","05/22/15 1405","05/22/15 1405","Lot 112A","Arrest","driving violation",-93.6431428,42.0349871
"15-000658","05/23/15 1755",NA,"05/23/15 1755","Gilman Hall","Open","vandalism",-93.6486442,42.0294215
"15-000660","05/24/15 1842",NA,"05/24/15 1842","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"15-000661","05/25/15 2004","05/25/15 2004","05/25/15 2004","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"15-000662","05/26/15 0750",NA,"05/26/15 0750","Armory Building","Open","theft",-93.6509474,42.029626
"15-000663","05/27/15 0101","05/27/15 0101","05/27/15 0101","Highway 169 and 230th Street","Arrest","drug violation",NA,NA
"15-000665","05/27/15 1515",NA,"05/27/15 1515","Armory Building","Open","harassment",-93.6509474,42.029626
"15-000666","05/27/15 1549","05/27/15 1549","05/27/15 1549","Frederiksen Court","Open","disorderly conduct",-93.6440878,42.0340306
"15-000667","05/27/15 1747",NA,"05/27/15 1747","Armory Building","Open","theft",-93.6509474,42.029626
"15-000669","05/28/15 1224",NA,"05/28/15 1224","Carver Hall","Open","theft",-93.648337,42.0252611
"15-000670","05/29/15 1309",NA,"05/29/15 1309","Schilletter Village","Open","assault",-93.6419526,42.0440492
"15-000672","05/30/15 0150","05/30/15 0150","05/30/15 0150","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"15-000671","05/30/15 0151","05/30/15 0151","05/30/15 0151","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"15-000671","05/30/15 0151","05/30/15 0151","05/30/15 0151","Hayward Avenue and Storm Street","Arrest","interference",-93.6516926,42.0161435
"15-000671","05/30/15 0151","05/30/15 0151","05/30/15 0151","Hayward Avenue and Storm Street","Arrest","driving violation",-93.6516926,42.0161435
"15-000673","05/31/15 0311","05/31/15 0311","05/31/15 0311","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"15-000674","06/01/15 0125","06/01/15 0125","06/01/15 0125","1900 block of Lincoln Way","Arrest","operating while intoxicated",-93.6332603,42.0227673
"15-000674","06/01/15 0125","06/01/15 0125","06/01/15 0125","1900 block of Lincoln Way","Arrest","drug violation",-93.6332603,42.0227673
"15-000674","06/01/15 0125","06/01/15 0125","06/01/15 0125","1900 block of Lincoln Way","Arrest","driving violation",-93.6332603,42.0227673
"15-000676","06/01/15 1002",NA,"06/01/15 1002","Ross Hall","Open","theft",-93.644204,42.0266305
"15-000677","06/01/15 1413",NA,"06/01/15 1413","Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"15-000682","06/04/15 0851",NA,"06/04/15 0851","Ross Hall","Located","theft",-93.644204,42.0266305
"15-000683","06/05/15 0139","06/05/15 0139","06/05/15 0139","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"15-000684","06/05/15 0155","06/05/15 0155","06/05/15 0155","2600 block of Lincoln Way","Arrest","public intoxication",-93.6517229,42.0227346
"15-000685","06/05/15 0309","06/05/15 0309","06/05/15 0309","Cochrane Parkway and South Dakota Avenue","Arrest","operating while intoxicated",-93.678692,42.0171418
"15-000688","06/05/15 2004",NA,"06/05/15 2004","Schilletter Village","Open","harassment",-93.6419526,42.0440492
"15-000689","06/05/15 2251","06/05/15 2251","06/05/15 2251","Bruner Drive and Stange Road","Arrest","public intoxication",-93.6448075,42.0389323
"15-000690","06/06/15 0154","06/06/15 0154","06/06/15 0154","1500 block of Little Bluestem Court","Arrest","operating while intoxicated",-93.645773,42.009144
"15-000691","06/06/15 0223","06/06/15 0223","06/06/15 0223","300 block of Lynn Avenue","Arrest","public intoxication",-93.645878,42.0202902
"15-000691","06/06/15 0223","06/06/15 0223","06/06/15 0223","300 block of Lynn Avenue","Arrest","theft",-93.645878,42.0202902
"15-000692","06/06/15 2231",NA,"06/06/15 2231","Memorial Union","Open","theft",-93.6459454,42.0236502
"15-000693","06/07/15 0059","06/07/15 0059","06/07/15 0059","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"15-000694","06/07/15 0544","06/07/15 0544","06/07/15 0544","Ames Intermodal Facility","Arrest","trespass",-93.6523433,42.0210166
"15-000696","06/07/15 2352","06/07/15 2352","06/07/15 2352","Eaton Hall","Arrest","drug violation",-93.6528168,42.0245839
"15-000697","06/08/15 0640","06/08/15 0640","06/08/15 0640","Lincoln Way and Marshall Avenue","Arrest","driving violation",-93.6689375,42.0229021
"15-000698","06/08/15 1106",NA,"06/08/15 1106","Armory Building","Open","harassment",-93.6509474,42.029626
"15-000699","06/09/15 1745","06/09/15 1745","06/09/15 1745","Schilletter Village","Arrest","assault",-93.6419526,42.0440492
"15-000700","06/10/15 0905","06/10/15 0905","06/10/15 0905","100 block of Haber Road","Arrest","drug violation",-93.6383849,42.0313932
"15-000701","06/11/15 1006",NA,"06/11/15 1006","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000702","06/11/15 1304",NA,"06/11/15 1304","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000703","06/12/15 0227","06/12/15 0227","06/12/15 0227","Campus Avenue and Lincoln Way","Arrest","driving violation",-93.6570426,42.0227269
"15-000705","06/12/15 1413",NA,"06/12/15 1413","Schilletter Village","Open","harassment",-93.6419526,42.0440492
"15-000706","06/13/15 0120",NA,"06/13/15 0120","Helser Hall","Open","vandalism",-93.6518379,42.02424
"15-000707","06/13/15 0209","06/13/15 0209","06/13/15 0209","Beach Road and Lincoln Way","Arrest","driving violation",-93.6394928,42.0227678
"15-000708","06/13/15 2150",NA,"06/13/15 2150","Elm Hall","Open","theft",-93.6403311,42.0251392
"15-000709","06/14/15 0014",NA,"06/14/15 0014","Lot 1","Open","vandalism",-93.6540123,42.0236158
"15-000710","06/14/15 0305","06/14/15 0305","06/14/15 0305","Hyland Avenue and Ross Road","Arrest","driving violation",-93.6556243,42.033296
"15-000713","06/14/15 1859",NA,"06/14/15 1859","Lied Recreation Center","Open","harassment",-93.6372142,42.0267276
"15-000715","06/15/15 1757",NA,"06/15/15 1757","State Gymnasium","Open","theft",-93.6538021,42.0246748
"15-000716","06/15/15 2055",NA,"06/15/15 2055","Black Engineering Building","Open","theft",-93.6513617,42.0260459
"15-000717","06/16/15 0201","06/16/15 0201","06/16/15 0201","Pammel Drive and Winlock Road","Arrest","operating while intoxicated",-93.6459659,42.0305128
"15-000717","06/16/15 0201","06/16/15 0201","06/16/15 0201","Pammel Drive and Winlock Road","Arrest","driving violation",-93.6459659,42.0305128
"15-000717","06/16/15 0201","06/16/15 0201","06/16/15 0201","Pammel Drive and Winlock Road","Arrest","false information",-93.6459659,42.0305128
"15-000718","06/16/15 0716",NA,"06/16/15 0716","3400 block of University Boulevard","Open","theft",-93.636492,41.9911367
"15-000724","06/19/15 0135","06/19/15 0135","06/19/15 0135","200 block of Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214471
"15-000724","06/19/15 0135","06/19/15 0135","06/19/15 0135","200 block of Hayward Avenue","Arrest","driving violation",-93.6517204,42.0214471
"15-000725","06/21/15 0502","06/21/15 0502","06/21/15 0502","ISU Horse Barns","Arrest","public intoxication",NA,NA
"15-000726","06/21/15 1732","06/18/15 0000","06/21/15 1732","Martin Hall","Open","theft",-93.6529424,42.0238665
"15-000730","06/24/15 0017","06/24/15 0017","06/24/15 0017","Bruner Drive and Stange Road","Arrest","driving violation",-93.6448075,42.0389323
"15-000732","06/24/15 1611",NA,"06/24/15 1611","Hoover Hall","Open","theft",-93.6511839,42.0266539
"15-000733","06/25/15 0052","06/25/15 0052","06/25/15 0052","Chamberlain Street and Welch Avenue","Arrest","driving violation",-93.6501941,42.0214439
"15-000734","06/25/15 0333","06/25/15 0333","06/25/15 0333","Hunt Street and Welch Avenue","Arrest","driving violation",-93.6501239,42.0202787
"15-000736","06/27/15 0100","06/27/15 0100","06/27/15 0100","South Franklin Avenue and Tripp Street","Arrest","driving violation",-93.6647488,42.0201257
"15-000738","06/27/15 0206","06/27/15 0206","06/27/15 0206","2600 block of Lincoln Way","Arrest","public intoxication",-93.6517229,42.0227346
"15-000737","06/27/15 0215","06/27/15 0215","06/27/15 0215","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"15-000739","06/27/15 0234","06/27/15 0234","06/27/15 0234","MacKay Hall","Arrest","public intoxication",-93.6465403,42.0285999
"15-000740","06/27/15 1304",NA,"06/27/15 1304","Town Engineering","Open","vandalism",-93.65265,42.0295468
"15-000744","06/29/15 1928",NA,"06/29/15 1928","Ames Intermodal Facility","Open","theft",-93.6523433,42.0210166
"15-000745","06/30/15 1012","06/30/15 1012","06/30/15 1012","South 16th Street and University Boulevard","Arrest","operating while intoxicated",-93.6337562,42.0114627
"15-000749","07/01/15 0753",NA,"07/01/15 0753","University VIllage","Open","theft",-93.6441672,42.0427435
"15-000751","07/01/15 2233",NA,"07/01/15 2233","Howe Hall","Open","theft",-93.6528316,42.0269191
"15-000753","07/01/15 2345",NA,"07/01/15 2345","Freeman Hall","Open","vandalism",-93.6416614,42.0247633
"15-000758","07/03/15 1106",NA,"07/03/15 1106","University VIllage","Open","theft",-93.6441672,42.0427435
"15-000759","07/03/15 2126",NA,"07/03/15 2126","Ames Intermodal Facility","Unfounded","theft",-93.6523433,42.0210166
"15-000760","07/04/15 0209","07/04/15 0209","07/04/15 0209","Ash Avenue and Sunset Drive","Arrest","operating while intoxicated",-93.6443636,42.0201199
"15-000761","07/04/15 2147","07/04/15 2147","07/04/15 2147","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"15-000761","07/04/15 2147","07/04/15 2147","07/04/15 2147","Franklin Avenue and Lincoln Way","Arrest","driving violation",-93.6647899,42.0228024
"15-000762","07/05/15 1312",NA,"07/05/15 1312","3400 block of University Boulevard","Open","theft",-93.636492,41.9911367
"15-000764","07/05/15 2206",NA,"07/05/15 2206","Gilman Hall","Open","vandalism",-93.6486442,42.0294215
"15-000767","07/07/15 1439",NA,"07/07/15 1439","Ann Campbell Transit Station","Open","harassment",-93.6464654,42.0266187
"15-000771","07/08/15 2350","07/08/15 2350","07/08/15 2350","200 block of Welch Avenue","Arrest","driving violation",-93.6501941,42.0214439
"15-000772","07/09/15 0048","07/09/15 0048","07/09/15 0048","Ash Avenue and Mortensen Parkway","Arrest","operating while intoxicated",-93.646758,42.0113047
"15-000773","07/09/15 0208","07/09/15 0208","07/09/15 0208","2400 block of Chamberlain Street","Arrest","public intoxication",-93.648499,42.0214259
"15-000774","07/09/15 1809",NA,"07/09/15 1809","State Gymnasium","Open","theft",-93.6538021,42.0246748
"15-000775","07/10/15 0035","07/10/15 0035","07/10/15 0035","6th Street and University Boulevard","Arrest","operating while intoxicated",-93.633501,42.027804
"15-000776","07/10/15 0112","07/10/15 0112","07/10/15 0112","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"15-000779","07/10/15 1412",NA,"07/10/15 1412","Bessey Hall","Open","theft",-93.644629,42.0284863
"15-000780","07/11/15 0142","07/11/15 0142","07/11/15 0142","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"15-000781","07/11/15 0143","07/11/15 0143","07/11/15 0143","Hyland Avenue and Wood Street","Arrest","drug violation",-93.655592,42.0221438
"15-000782","07/11/15 0308","07/11/15 0308","07/11/15 0308","Mortensn Road and State Avenue","Arrest","operating while intoxicated",NA,NA
"15-000784","07/12/15 0155","07/12/15 0155","07/12/15 0155","200 block of Beach Road","Arrest","operating while intoxicated",-93.6389869,42.0254892
"15-000785","07/13/15 0324",NA,"07/13/15 0324","13th Street and Stange Road","Arrest","driving violation",-93.620521,42.034189
"15-000786","07/13/15 0742",NA,"07/13/15 0742","USDA Greenhouse","Open","vandalism",NA,NA
"15-000787","07/13/15 1048",NA,"07/13/15 1048","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-000791","07/14/15 1344",NA,"07/14/15 1344","Howe Hall","Open","theft",-93.6528316,42.0269191
"15-000795","07/15/15 2230",NA,"07/15/15 2230","Martin Hall","Open","harassment",-93.6529424,42.0238665
"15-000796","07/16/15 0118","07/16/15 0118","07/16/15 0118","Sheldon Avenue and Union Drive","Arrest","operating while intoxicated",-93.6543018,42.0253597
"15-000797","07/16/15 1738",NA,"07/16/15 1738","Jack Trice Stadium","Open","theft",-93.635664,42.016144
"15-000798","07/16/15 1949",NA,"07/16/15 1949","University VIllage","Open","theft",-93.6441672,42.0427435
"15-000802","07/17/15 1234",NA,"07/17/15 1234","Martin Hall","Open","theft",-93.6529424,42.0238665
"15-000803","07/18/15 0323","07/18/15 0000","07/18/15 0323","Osborn Drive","Open","robbery",-93.6463504,42.0288803
"15-000805","07/18/15 2330","07/18/15 2330","07/18/15 2330","Frederiksen Court","Arrest","alcohol violation",-93.6440878,42.0340306
"15-000806","07/19/15 0012","07/19/15 0012","07/19/15 0012","Frederiksen Court","Arrest","alcohol violation",-93.6440878,42.0340306
"15-000807","07/20/15 1207",NA,"07/20/15 1207","Spangler Laboratory","Open","vandalism",NA,NA
"15-000808","07/21/15 0400","07/21/15 0400","07/21/15 0400","101 1st Street North - Slater, IA","Arrest","drug violation",-93.6821269,41.8778194
"15-000809","07/21/15 1119",NA,"04/01/16 1216","Armory Building","Arrest","harassment",-93.6509474,42.029626
"15-000810","07/21/15 1945",NA,NA,"Carver Hall","Open","theft",-93.648337,42.0252611
"15-000812","07/24/15 0028","07/24/15 0028","07/24/15 0028","Beach Avenue and Lincoln Way","Arrest","alcohol violation",-93.639494,42.022655
"15-000813","07/24/15 1302",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"15-000814","07/24/15 1732","07/24/15 1732","07/24/15 1732","Beach Road and Wallace Road","Arrest","driving violation",-93.6479915,42.0083895
"15-000815","07/25/15 0000","07/25/15 0000","07/25/15 0000","Beach Avenue and Lincoln Way","Arrest","alcohol violation",-93.639494,42.022655
"15-000816","07/25/15 0143","07/25/15 0143","07/25/15 0143","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"15-000817","07/25/15 0245","07/25/15 0245","07/25/15 0245","Arbor Street and State Avenue","Arrest","drug violation",-93.6591238,42.0209091
"15-000818","07/25/15 1537",NA,"07/25/15 1537","Lot G6","Open","theft",-93.6420154,42.0237318
"15-000819","07/25/15 2129",NA,"07/27/15 1005","Beach Avenue and Lincoln Way","Arrest","vandalism",-93.639494,42.022655
"15-000820","07/26/15 0133","07/26/15 0133","07/26/15 0133","Lot 61","Arrest","drug violation",-93.6483506,42.0124764
"15-000821","07/26/15 0322","07/26/15 0322","07/26/15 0322","Lincoln Way and South Riverside Avenue","Arrest","alcohol violation",NA,NA
"15-000822","07/26/15 2102",NA,"07/26/15 2102","Marston Hall","Open","vandalism",-93.6498445,42.0267965
"15-000823","07/27/15 0054","07/27/15 0054","07/27/15 0054","Mortensen Road and South Dakota Avenue","Arrest","driving violation",-93.6786567,42.0120839
"15-000824","07/27/15 0631","07/27/15 0631","07/27/15 0631","Lincoln Way and South Riverside Drive","Arrest","driving violation",-93.6296177,42.0228334
"15-000825","07/27/15 1300",NA,"07/27/15 1300","Sweeney Hall","Open","theft",-93.6509194,42.0278127
NA,"07/29/15 0000","07/26/15 0400",NA,"Lynn Avenue","Open","sexual assault",NA,NA
"15-000828","07/29/15 1055",NA,"07/29/15 1055","University VIllage","Open","theft",-93.6441672,42.0427435
"15-000829","07/29/15 1301",NA,"07/29/15 1301","State Gymnasium","Open","disorderly conduct",-93.6538021,42.0246748
"15-000830","07/30/15 0216","07/30/15 0216","07/30/15 0216","Sunflower Drive and Tripp Street","Arrest","operating while intoxicated",-93.6676173,42.020146
"15-000834","07/31/15 2058","07/31/15 2058","07/31/15 2058","2600 block of Lincoln Way","Arrest","driving violation",-93.6517229,42.0227346
"15-000835","08/01/15 1934",NA,"08/01/15 1934","Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"15-000837","08/02/15 0028","08/02/15 0028","08/02/15 0028","Knapp Street and Sheldon Avenue","Arrest","operating while intoxicated",-93.6541251,42.0191402
"15-000837","08/02/15 0028","08/02/15 0028","08/02/15 0028","Knapp Street and Sheldon Avenue","Arrest","alcohol violation",-93.6541251,42.0191402
"15-000838","08/02/15 0245","08/02/15 0245","08/02/15 0245","University Boulevard and Wallace Road","Arrest","operating while intoxicated",-93.6415414,42.0305048
"15-000839","08/02/15 1156",NA,"08/02/15 1156","State Gymnasium","Open","vandalism",-93.6538021,42.0246748
"15-000843","08/05/15 1051",NA,"08/05/15 1051","Lot 112G","Open","theft",-93.6395589,42.0340924
"15-000848","08/09/15 1330",NA,"08/09/15 1330","Armory Building","Open","theft",-93.6509474,42.029626
"15-000851","08/11/15 1327","08/11/15 0000",NA,"400 block of Maricopa Drive","Open","sexual assault",-93.6723197,42.0084731
"15-000853","08/12/15 2341","08/12/15 2341","08/12/15 2341","Beach Road and Lincoln Way","Arrest","operating while intoxicated",-93.6394928,42.0227678
"15-000854","08/13/15 0114","08/13/15 0114","08/13/15 0114","Sheldon Avenue and Union Drive","Arrest","public intoxication",-93.6543018,42.0253597
"15-000855","08/13/15 0222","08/13/15 0222","08/13/15 0222","500 block of Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"15-000856","08/13/15 1014",NA,NA,"Lot 60","Open","theft",-93.6530339,42.0209006
"15-000857","08/14/15 0145","08/14/15 0145","08/14/15 0145","Knapp Street and Sheldon Avenue","Arrest","operating while intoxicated",-93.6541251,42.0191402
"15-000859","08/15/15 0129","08/15/15 0129","08/15/15 0129","Dickinson Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6818028,42.0122632
"15-000860","08/16/15 0203","08/16/15 0203","08/16/15 0203","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"15-000861","08/16/15 0407","08/16/15 0407","08/16/15 0407","Morrill Road and Union Drive","Arrest","public intoxication",-93.6467417,42.0247336
"15-000863","08/16/15 1400",NA,"08/16/15 1400","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000865","08/17/15 1105",NA,"08/17/15 1105","Armory Building","Open","theft",-93.6509474,42.029626
"15-000867","08/18/15 1252",NA,"08/18/15 1252","Lot 45","Open","theft",-93.6421649,42.0278571
"15-000871","08/19/15 1609",NA,"08/19/15 1609","Wallace Hall","Open","theft",-93.6499279,42.0142261
"15-000872","08/19/15 2311","08/19/15 2311","08/19/15 2311","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"15-000872","08/19/15 2311","08/19/15 2311","08/19/15 2311","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"15-000873","08/20/15 0049","08/20/15 0049","08/20/15 0049","500 block of Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"15-000874","08/20/15 0113","08/20/15 0113","08/20/15 0113","South 4th Street and Beach Avenue","Arrest","operating while intoxicated",-93.63915,42.016289
"15-000874","08/20/15 0113","08/20/15 0113","08/20/15 0113","South 4th Street and Beach Avenue","Arrest","drug violation",-93.63915,42.016289
"15-000875","08/20/15 0225","08/20/15 0225","08/20/15 0225","400 block of Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"15-000876","08/20/15 1108",NA,"08/20/15 1108","Oak Hall","Open","theft",-93.6399695,42.0251247
"15-000877","08/20/15 1134",NA,"08/20/15 1134","Alumni Center","Open","vandalism",-93.6387083,42.0181584
"15-000879","08/20/15 1430",NA,"08/20/15 1430","Frederiksen Court","Unfounded","theft",-93.6440878,42.0340306
"15-000880","08/20/15 1612",NA,"08/20/15 1612","Gerdin Business Building","Open","theft",-93.6444688,42.0254011
"15-000882","08/20/15 1956",NA,"08/20/15 1956","State Gymnasium","Open","theft",-93.6538021,42.0246748
"15-000884","08/21/15 0045","08/21/15 0045","08/21/15 0045","Lincoln Way and Stanton Avenue","Arrest","driving violation",-93.6485139,42.0227359
"15-000885","08/21/15 0133","08/21/15 0133","08/21/15 0133","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"15-000888","08/22/15 0049","08/22/15 0049","08/22/15 0049","400 block of Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"15-000888","08/22/15 0049","08/22/15 0049","08/22/15 0049","400 block of Welch Avenue","Arrest","weapon violation",-93.6500882,42.0191138
"15-000889","08/22/15 0153","08/22/15 0153","08/22/15 0153","200 block of Sheldon Avenue","Arrest","alcohol violation",-93.6543157,42.0261159
"15-000890","08/22/15 0228","08/22/15 0228","08/22/15 0228","South Franklin Avenue and Tripp Street","Arrest","driving violation",-93.6647488,42.0201257
"15-000891","08/22/15 0332","08/22/15 0332","08/22/15 0332","Wilson Hall","Arrest","disorderly conduct",-93.651021,42.0139143
"15-000895","08/22/15 1720","08/22/15 1720","08/22/15 1720","Lied Recreation Center","Arrest","license violation",-93.6372142,42.0267276
"15-000895","08/22/15 1720","08/22/15 1720","08/22/15 1720","Lied Recreation Center","Arrest","public intoxication",-93.6372142,42.0267276
"15-000897","08/22/15 2301","08/22/15 2301","08/22/15 2301","Gable Lane and Gray Avenue","Arrest","alcohol violation",-93.6420176,42.0214957
"15-000905","08/23/15 0000",NA,"09/08/15 2341","Frederiksen Court","Arrest","drug violation",-93.6440878,42.0340306
"15-000899","08/23/15 0019","08/23/15 0019","08/23/15 0019","2200 block of Osborn Drive","Arrest","public intoxication",-93.644629,42.0284863
"15-000898","08/23/15 0025","08/23/15 0025","08/23/15 0025","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"15-000900","08/23/15 0129","08/23/15 0129","08/23/15 0129","Ash Avenue and Gable Lane","Arrest","alcohol violation",-93.6444023,42.0214733
"15-000901","08/23/15 0137","08/23/15 0137","08/23/15 0137","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"15-000903","08/23/15 0248","08/23/15 0248","08/23/15 0248","Northridge Parkway and Stange Road","Arrest","operating while intoxicated",-93.6450969,42.0487875
"15-000909","08/24/15 0047",NA,"08/24/15 0047","Buchanan Hall","Arrest","harassment",-93.642449,42.022653
"15-000909","08/24/15 0047",NA,"08/24/15 0047","Buchanan Hall","Arrest","trespass",-93.642449,42.022653
"15-000910","08/24/15 0155","08/24/15 0155","08/24/15 0155","Pearson Avenue and Sunset Drive","Arrest","public intoxication",-93.6427194,42.0206123
"15-000912","08/24/15 1040",NA,"08/24/15 1040","Curtiss Hall","Arrest","theft",-93.6448628,42.0261821
"15-000913","08/24/15 1313",NA,"08/24/15 1313","Armory Building","Open","harassment",-93.6509474,42.029626
"15-000916","08/24/15 2107","08/24/15 0000","08/24/15 2107","4000 block of Maricopa Drive","Open","theft",-93.671001,42.008431
"15-000918","08/25/15 0845",NA,"08/25/15 0845","Armory Building","Open","harassment",-93.6509474,42.029626
"15-000923","08/25/15 2127","08/25/15 2127","08/31/15 1755","Beyer Court and Union Drive","Arrest","disorderly conduct",-93.6507255,42.0251486
"15-000924","08/26/15 0208","08/26/15 0208","08/26/15 0208","South Duff Avenue","Arrest","operating while intoxicated",NA,NA
"15-000930","08/26/15 1044","08/16/15 0000","08/26/15 1044","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000928","08/26/15 1409",NA,"08/26/15 1409","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-000931","08/26/15 1625","08/26/15 1625","08/26/15 1625","Howe Hall","Arrest","disorderly conduct",-93.6528316,42.0269191
"15-000935","08/27/15 1209",NA,"08/27/15 1209","Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"15-000939","08/27/15 1746",NA,"08/27/15 1746","Parks Library","Open","theft",-93.6488141,42.0281254
"15-000940","08/27/15 1756",NA,"08/27/15 1756","4008 Maricopa Drive","Open","vandalism",-93.6708406,42.0080236
"15-000942","08/28/15 0222","08/28/15 0222","08/28/15 0222","Helser Hall","Arrest","public intoxication",-93.6518379,42.02424
"15-000943","08/28/15 0317","08/28/15 0317","08/28/15 0317","Hyland Avenue and West Street","Arrest","public intoxication",-93.6556457,42.0253446
"15-000944","08/28/15 0320","08/28/15 0320","08/28/15 0320","Farmhouse Lane","Arrest","public intoxication",-93.6437128,42.0272173
