"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"17-000615","05/21/17 0621","05/21/17 0621","05/21/17 0621","North Hazel Avenue and Lincoln Way","Arrest","alcohol violation",NA,NA
"17-000617","05/22/17 2301","05/22/17 2301","05/22/17 2301","2768 Pammel Drive","Arrest","driving violation",-93.6535551,42.0304027
"17-000618","05/23/17 0048","05/23/17 0048","05/23/17 0048","Lincoln Way and Lynn Avenue","Arrest","driving violation",-93.6464086,42.0227244
"17-000622","05/25/17 0936","05/23/17 0830","05/25/17 0915","Elings Hall","Open","theft",-93.6526658,42.0274371
"17-00623","05/25/17 1403",NA,"05/25/17 1403","Lagomarcino Hall","Open","theft",-93.6456391,42.0297367
"17-000623","05/25/17 1403","05/11/17 1800","05/12/17 1800","Lagomarcino Hall","Open","theft",-93.6456391,42.0297367
"17-000624","05/26/17 0341","05/26/17 0341","05/26/17 0341","636 Lincoln Way","Arrest","drug violation",NA,NA
"17-000625","05/26/17 1042","05/26/17 1042","05/26/17 1042","Lot S5","Arrest","vandalism",-93.633969,42.0126321
"17-000626","05/26/17 2251","05/26/17 2251","05/26/17 2251","Bissell Road and Union Drive","Arrest","public intoxication",-93.6518976,42.0253625
"17-000627","05/27/17 0111","05/27/17 0111","05/27/17 0111","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"17-000629","05/28/17 0030","05/28/17 0030","05/28/17 0030","Lincoln Way and South Dakota Avenue","Arrest","operating while intoxicated",-93.6787027,42.0229015
"17-000630","05/28/17 0142","05/28/17 0142","05/28/17 0142","Bissell Road and Union Drive","Arrest","false information",-93.6518976,42.0253625
"17-000631","05/28/17 0312","05/28/17 0312","05/28/17 0312","Coral Drive and South Grand Avenue","Arrest","operating while intoxicated",NA,NA
"17-000632","05/29/17 0552","05/29/17 0552","05/29/17 0552","Carver Hall","Arrest","public intoxication",-93.648337,42.0252611
"17-000633","05/29/17 1351","05/01/17 1300","05/29/17 1330","45 Schilletter Village","Open","theft",-93.6423067,42.0441042
"17-000634","05/30/17 0025","05/30/17 0025","05/30/17 0025","Pammel Drive and WOI Road","Arrest","driving violation",-93.6502722,42.0305197
"17-000636","05/30/17 1346","05/21/17 2300","05/30/17 0815","Agronomy Hall","Recovered","theft",-93.6423456,42.0283477
"17-000638","05/31/17 1521","05/31/17 1521","05/31/17 1521","ISU Dairy Farm","Open","harassment",NA,NA
"17-000640","05/31/17 1801","05/25/17 1740","05/27/17 1500","State Gymnasium","Open","theft",-93.6538021,42.0246748
"17-000641","05/31/17 2033","05/31/17 2033","05/31/17 2033","Hyland Avenue and Lincoln Way","Arrest","driving violation",-93.6555907,42.0227264
"17-000641","05/31/17 2033","05/31/17 2033","05/31/17 2033","Hyland Avenue and Lincoln Way","Arrest","drug violation",-93.6555907,42.0227264
"17-000462","06/01/17 1417",NA,"06/01/17 1417","Armory Building","Open","theft",-93.6509474,42.029626
"17-000642","06/01/17 1417",NA,"06/01/17 1417","Armory Building","Open","theft",-93.6509474,42.029626
"17-000643","06/02/17 0653",NA,"06/02/17 0653","Armory Building","Open","theft",-93.6509474,42.029626
"17-000644","06/02/17 1041",NA,"06/02/17 1041","Applied Sciences Complex 2","Open","theft",-93.6639856,42.0406195
"17-000644","06/02/17 1041",NA,"06/02/17 1041","Applied Sciences Complex 2","Open","theft",-93.6639856,42.0406195
"17-000645","06/03/17 0110","06/03/17 0110","06/03/17 0110","Lincoln Way and Welch Avenue","Arrest","operating while intoxicated",-93.6501393,42.0227328
"17-000646","06/03/17 0142","06/03/17 0142","06/03/17 0142","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"17-000647","06/03/17 0223","06/03/17 0223","06/03/17 0223","Dotson Drive and Tripp Street","Arrest","operating while intoxicated",-93.6713604,42.0198722
"17-000651","06/05/17 1505",NA,"06/05/17 1505","State Gymnasium","Open","theft",-93.6538021,42.0246748
"17-000652","06/05/17 1711",NA,"06/05/17 1711","Lot 112C","Open","vandalism",-93.6422034,42.0323555
"17-000654","06/05/17 1740",NA,"06/05/17 1740","4120 Maricopa Drive","Open","theft",-93.672663,42.0082746
"17-000655","06/06/17 0057","06/06/17 0057","06/06/17 0057","South Dakota Avenue and US Highway 30","Arrest","drug violation",-93.6387198,42.0030346
"17-000656","06/06/17 1200","06/06/17 1200","06/06/17 1200","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000657","06/07/17 0101","06/07/17 0101","06/07/17 0101","Lincoln Way and South Riverside Drive","Arrest","driving violation",-93.6296177,42.0228334
"17-000660","06/09/17 1954","06/09/17 1954","06/09/17 1954","Geoffroy Hall","Open","drug violation",-93.6423896,42.0225449
"17-000662","06/11/17 0100","06/11/17 0100","06/11/17 0100","Northridge Parkway and Stange Road","Arrest","driving violation",-93.6450969,42.0487875
"17-000686","06/11/17 0323","06/11/17 0323","06/11/17 0323","Edenburn Drive and Long Road","Arrest","alcohol violation",-93.6430037,42.0428997
"17-000665","06/12/17 0332","06/12/17 0332","06/12/17 0332","Hilltop Road and Tripp Street","Arrest","drug violation",-93.6634289,42.0201153
"17-000665","06/12/17 0332","06/12/17 0332","06/12/17 0332","Hilltop Road and Tripp Street","Arrest","weapon violation",-93.6634289,42.0201153
"17-000665","06/12/17 0332","06/12/17 0332","06/12/17 0332","Hilltop Road and Tripp Street","Arrest","theft",-93.6634289,42.0201153
"17-000665","06/12/17 0332","06/12/17 0332","06/12/17 0332","Hilltop Road and Tripp Street","Arrest","driving violation",-93.6634289,42.0201153
"17-000666","06/12/17 1602",NA,"06/12/17 1602","Sweeney Hall","Open","theft",-93.6509194,42.0278127
"17-000667","06/12/17 1714","06/12/17 1714","06/12/17 1714","South 4th Street and University Boulevard","Arrest","driving violation",-93.63108,42.016262
"17-000669","06/12/17 2114",NA,"06/13/17 0000","Enrollment Services Center","Recovered","theft",-93.6491504,42.0251021
"17-000668","06/12/17 2115","06/12/17 2115","06/12/17 2115","Stange Road and Wanda Daley Drive","Arrest","drug violation",-93.64473,42.0338708
"17-000672","06/13/17 2207","06/13/17 2207","06/13/17 2207","4008 Maricopa Drive","Arrest","assault",-93.6708406,42.0080236
"17-000673","06/14/17 1913","06/14/17 1913","06/14/17 1913","North University Boulevard and Wallace Road","Arrest","drug violation",-93.6415414,42.0305048
"17-000674","06/15/17 0214","06/15/17 0214","06/15/17 0214","2389 13th Street","Arrest","operating while intoxicated",-93.5818823,42.0345129
"17-000674","06/15/17 0214","06/15/17 0214","06/15/17 0214","2389 13th Street","Arrest","drug violation",-93.5818823,42.0345129
"17-000675","06/15/17 1451","06/15/17 1451","06/15/17 1451","Lincoln Way and Sheldon Avenue","Arrest","driving violation",-93.6542392,42.0227224
"17-000676","06/17/17 0000","06/17/17 0000","06/17/17 0000","Hyland Avenue and Oakland Street","Arrest","driving violation",-93.6557031,42.0280325
"17-000677","06/17/17 0221","06/17/17 0221","06/17/17 0221","Dotson Drive and Mortensen Road","Arrest","driving violation",-93.6736251,42.0120505
"17-000678","06/17/17 0944","06/17/17 0000","08/21/17 1101","State Gymnasium","Unfounded","theft",-93.6538021,42.0246748
"17-000679","06/17/17 1342","06/17/17 0000","06/17/17 1342","Memorial Union","Open+","fraud",-93.6459454,42.0236502
"17-000681","06/19/17 0913",NA,"06/19/17 0913","Ames Intermodel Facility","Open","theft",-93.6523433,42.0210166
"17-000683","06/21/17 2147","06/21/17 2147","06/21/17 2147","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000684","06/21/17 2148","06/21/47 2148","06/21/17 2148","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000685","06/22/17 0141","06/22/17 0141","06/22/17 0141","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"17-000689","06/22/17 2104",NA,"06/22/17 2104","Armory Building","Open","theft",-93.6509474,42.029626
"17-000690","06/23/17 0023","06/23/17 0023","06/23/17 0023","Lincoln Way and Welch Avenue","Arrest","driving violation",-93.6501393,42.0227328
"17-000692","06/24/17 0231","06/24/17 0231","06/24/17 0231","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"17-000693","06/25/17 0155","06/25/17 0155","06/25/17 0155","500 block of Hayward Avenue","Arrest","public intoxication",-93.6517122,42.0176011
"17-000695","06/25/17 0255","06/25/17 0255","06/25/17 0255","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"17-000694","06/25/17 0300","06/25/17 0300","06/25/17 0300","100 block of Stanton Avenue","Arrest","operating while intoxicated",-93.6485138,42.0227307
"17-000694","06/25/17 0300","06/25/17 0300","06/25/17 0300","100 block of Stanton Avenue","Arrest","unlawful use of license",-93.6485138,42.0227307
"17-000699","06/27/17 0000","06/21/17 1130","06/27/17 0000","Near Lake LaVerne","Unfounded","sexual assault",NA,NA
"17-000701","06/29/17 0130","06/29/17 0130","06/29/17 0130","223 Welch Avenue","Arrest","public intoxication",-93.6504623,42.0204388
"17-000701","06/29/17 0130","06/29/17 0130","06/29/17 0130","223 Welch Avenue","Arrest","unlawful use of license",-93.6504623,42.0204388
"17-000704","06/29/17 1727",NA,"06/29/17 1727","Lot 93","Open","theft",-93.6346687,42.0080731
"17-000705","07/01/17 2310","07/01/17 2310","07/01/17 2310","119 Stanton Avenue","Arrest","alcohol violation",-93.6489377,42.0219747
"17-000706","07/02/17 0108","07/02/17 0108","07/02/17 0108","119 Stanton Avenue","Closed","trespass",-93.6489377,42.0219747
"17-000708","07/03/17 0230","07/03/17 0230","07/03/17 0230","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"17-000710","07/04/17 0240","07/04/17 0240","07/04/17 0240","South 16th Street and Christensen Drive","Arrest","operating while intoxicated",-93.6320587,42.0097006
"17-000711","07/05/17 1121",NA,"07/05/17 1121","Armory Building","Open","theft",-93.6509474,42.029626
"17-000712","07/07/17 0148","07/07/17 0148","07/07/17 0148","Lincoln Way and South Riverside Drive","Arrest","driving violation",-93.6296177,42.0228334
"17-000713","07/07/17 1112",NA,"07/07/17 1112","Helser Hall","Open","theft",-93.6518379,42.02424
"17-000714","07/07/17 1125",NA,"07/07/17 1125","Armory Building","Unfounded","theft",-93.6509474,42.029626
"17-000716","07/08/17 0300","07/08/17 0300","07/08/17 0300","227 Sheldon Avenue","Arrest","driving violation",-93.6545364,42.0264621
"17-000717","07/08/17 1827","07/08/17 1827","07/08/17 1827","Ames Intermodel Facility","Arrest","public intoxication",-93.6523433,42.0210166
"17-000718","07/08/17 2118",NA,"07/08/17 2118","Armory Building","Open","harassment",-93.6509474,42.029626
"17-000719","07/09/17 0123","07/09/17 0123","07/09/17 0123","Lincoln Way and Union Drive","Arrest","disorderly conduct",-93.64278,42.0226914
"17-000719","07/09/17 0123","07/09/17 0123","07/09/17 0123","Lincoln Way and Union Drive","Arrest","public intoxication",-93.64278,42.0226914
"17-000723","07/10/17 1117","07/10/17 1117","07/10/17 1117","1215 Scholl Road","Arrest","contempt of court",-93.665812,42.033881
"17-000724","07/10/17 1246","07/10/17 1246","07/10/17 1246","Parks Library","Open","harassment",-93.6488141,42.0281254
"17-000725","07/12/17 0205","07/12/17 0205","07/12/17 0205","Grand Avenue and Lincoln Way","Arrest","drug violation",-93.6201078,42.0229238
"17-000725","07/12/17 0205","07/12/17 0205","07/12/17 0205","Grand Avenue and Lincoln Way","Arrest","alcohol violation",-93.6201078,42.0229238
"17-000726","07/12/17 0923","07/12/17 0923","07/12/17 0923","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000727","07/12/17 0942","07/12/17 0942","07/12/17 0942","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000728","07/13/17 0216","07/13/17 0216","07/13/17 0216","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"17-000728","07/13/17 0216","07/13/17 0216","07/13/17 0216","Lincoln Way and State Avenue","Arrest","drug violation",-93.6591203,42.0227266
"17-000729","07/13/17 0946","07/13/17 0946","07/13/17 0946","1150 Lincoln Way","Open","theft",-93.6262917,42.0226452
"17-000731","07/14/17 0252","07/14/17 0252","07/14/17 0252","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"17-000733","07/14/17 1506","07/14/17 1506","07/14/17 1506","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000734","07/15/17 0157","07/15/17 0157","07/15/17 0157","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"17-000736","07/16/17 0257","07/16/17 0257","07/16/17 0257","100 block of Franklin Avenue","Arrest","operating while intoxicated",-93.6647898,42.0228016
"17-000735","07/16/17 0311","07/16/17 0311","07/16/17 0311","Lot 59D","Open","vandalism",-93.6510118,42.0235902
"17-000737","07/17/17 0816","07/17/17 0816","07/17/17 0816","Armory Building","Open","harassment",-93.6509474,42.029626
"17-000738","07/17/17 1220","07/17/17 1220","07/17/17 1220","Elings Hall","Open","theft",-93.6526658,42.0274371
"17-000740","07/17/17 2100","07/17/17 2100","07/17/17 2100","112 University Village","Open","theft",-93.643016,42.0399381
"17-000741","07/18/17 0135","07/18/17 0135","07/18/17 0135","Hyland Avenue and Lincoln Way","Arrest","driving violation",-93.6555907,42.0227264
"17-000741","07/18/17 0135","07/18/17 0135","07/18/17 0135","Hyland Avenue and Lincoln Way","Arrest","interference",-93.6555907,42.0227264
"17-000741","07/18/17 0135","07/18/17 0135","07/18/17 0135","Hyland Avenue and Lincoln Way","Arrest","false information",-93.6555907,42.0227264
"17-000742","07/18/17 0803","07/18/17 0803","07/18/17 0803","2566 Pammel Drive","Open","theft",-93.6535551,42.0304027
"17-000743","07/18/17 1440","07/18/17 1440","07/18/17 1440","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000744","07/18/17 1504","07/18/17 1504","07/18/17 1504","Wilson Hall","Open","theft",-93.651021,42.0139143
"17-000750","07/19/17 1407","07/19/17 1407","07/19/17 1407","1259 State Avenue","Arrest","driving violation",-93.6593184,42.0104852
"17-000751","07/19/17 2313","07/19/17 2313","07/19/17 2313","Armory Building","Open","harassment",-93.6509474,42.029626
"17-000753","07/21/17 0126","07/21/17 0126","07/21/17 0126","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"17-000754","07/21/17 0939","07/21/17 0939","07/21/17 0939","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000755","07/21/17 1050","07/21/17 1050","07/21/17 1050","Carver Hall","Open","theft",-93.648337,42.0252611
"17-000756","07/21/17 1112","07/21/17 1112","07/21/17 1112","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000757","07/21/17 1113","07/21/17 1113","07/21/17 1113","Curtiss Farm","Open","trespass",-93.6606346,42.0025316
"17-000758","07/21/17 1559","07/21/17 1559","07/21/17 1559","Lot 23","Open","hit and run",-93.6502695,42.0296777
"17-000760","07/21/17 2037","07/21/17 2037","07/21/17 2037","58 Schilletter Village","Open","harassment",NA,NA
"17-000763","07/23/17 0201","07/23/17 0201","07/21/17 0201","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"17-000764","07/23/17 0254","07/23/17 0254","07/21/17 0254","3917 Mortensen Road","Arrest","public intoxication",-93.671368,42.012405
"17-000765","07/23/17 1313","07/23/17 1313","07/23/17 1313","2122 Lincoln Way","Arrest","driving violation",-93.6412957,42.02241
"17-000766","07/24/17 1206","07/24/17 1206","07/24/17 1206","Armory Building","Open","theft",-93.6509474,42.029626
"17-000767","07/24/17 1350","07/24/17 1350","07/24/17 1350","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000768","07/24/17 1425","07/24/17 1425","07/24/17 1425","Food Sciences Building","Open","theft",-93.6425228,42.0268836
"17-000770","07/24/17 1732","07/24/17 1732","07/25/17 1130","ISU Campus","Recovered","theft",NA,NA
"17-000771","07/24/17 1914","07/24/17 1914","07/24/17 1914","24 Frederiksen Court","Open","assault",-93.6435922,42.0327685
"17-000773","07/25/17 0939","07/25/17 0939","07/25/17 0939","Friley Hall","Recovered","theft",-93.65045,42.0239234
"17-000779","07/25/17 1201","07/25/17 1201","07/26/17 1320","119 Stanton Avenue","Unfounded","theft",-93.6489377,42.0219747
"17-000774","07/25/17 1202","07/25/17 1202","07/25/17 1202","Armory Building","Open","theft",-93.6509474,42.029626
"17-000780","07/25/17 1410","07/25/17 1410","07/25/17 1410","Lied Recreation Center","Open","assault",-93.6372142,42.0267276
"17-000776","07/25/17 1420","07/25/17 1420","07/25/17 1420","2630 Bruner Drive","Arrest","driving violation",-93.6442967,42.0389824
"17-000777","07/25/17 1440","07/25/17 1440","07/25/17 1440","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000778","07/25/17 1440","07/25/17 1440","07/25/17 1440","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000782","07/26/17 1649","07/26/17 1649","07/26/17 1649","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000783","07/26/17 1700",NA,"07/26/17 1700","General Services Building","Open","theft",-93.6410964,42.0280642
"17-000784","07/27/17 0057","07/27/17 0057","07/27/17 0057","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"17-000784","07/27/17 0057","07/27/17 0057","07/27/17 0057","Mortensen Road and South Dakota Avenue","Arrest","unlawful use of license",-93.6786567,42.0120839
"17-000790","07/27/17 2230","07/27/17 2230","07/27/17 2230","1425 Coconino Road","Open","harassment",-93.6760938,42.0090551
"17-000793","07/30/17 2036",NA,"07/30/17 2036","4200 Maricopa Drive","Open","theft",-93.6732177,42.0082569
"17-000794","07/31/17 0108","07/31/17 0108","07/31/17 0108","North Dakota Avenue and Timber Ridge Drive","Arrest","driving violation",-93.6788234,42.0273617
"17-000794","07/31/17 0108","07/31/17 0108","07/31/17 0108","North Dakota Avenue and Timber Ridge Drive","Arrest","false information",-93.6788234,42.0273617
"17-000796","07/31/17 0844","07/31/17 0844","07/31/17 0844","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000797","07/31/17 1119",NA,"07/31/17 1119","Veenker Golf Course","Open","vandalism",-93.6503018,42.0413042
"17-000798","07/31/17 1837","07/31/17 1837","07/31/17 1837","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000799","07/31/17 1948",NA,"07/31/17 1948","Helser Hall","Open","theft",-93.6518379,42.02424
"17-000800","08/01/17 0849",NA,"08/01/17 0849","Eaton Hall","Open","theft",-93.6528168,42.0245839
"17-000802","08/01/17 1403","08/01/17 1403","08/01/17 1403","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000803","08/02/17 0249","08/02/17 0249","08/02/17 0249","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"17-000805","08/02/17 0950","08/02/17 0950","08/02/17 0950","Storm Street and Welch Avenue","Arrest","driving violation",-93.6500563,42.0161339
"17-000806","08/03/17 0021","08/03/17 0021","09/15/17 1548","35 Frederiksen Court","Arrest","assault",-93.6421508,42.0347532
"17-000807","08/03/17 1902",NA,"08/03/17 1902","62 Frederiksen Court","Open","theft",-93.640536,42.0332645
"17-000808","08/04/17 0302","08/04/17 0302","08/04/17 0302","Hyland Avenue and West Street","Arrest","operating while intoxicated",-93.6556457,42.0253446
"17-000809","08/04/17 1555",NA,"08/04/17 1555","Veenker Golf Course","Open","vandalism",-93.6503018,42.0413042
"17-000810","08/04/17 2353","08/04/17 2353","08/04/17 2353","Veenker Golf Course","Arrest","trespass",-93.6503018,42.0413042
"17-000812","08/05/17 2231","08/05/17 2231","08/05/17 2231","826 Dickinson Apartments","Arrest","drug violation",-93.6192443,42.0252573
"17-000812","08/05/17 2231","08/05/17 2231","08/05/17 2231","826 Dickinson Apartments","Arrest","driving violation",-93.6192443,42.0252573
"17-000813","08/06/17 0025","08/06/17 0025","08/06/17 0025","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"17-000814","08/06/17 0329","08/06/17 0329","08/06/17 0329","Lincoln Way and North Hazel Avenue","Arrest","operating while intoxicated",-93.6267992,42.022851
"17-000815","08/07/17 0032","08/07/17 0032","08/07/17 0032","Lincoln Way and North Hazel Avenue","Arrest","drug violation",-93.6267992,42.022851
"17-000816","08/08/17 0254",NA,"08/08/17 0254","Friley Hall","Open","vandalism",-93.65045,42.0239234
"17-000819","08/08/17 1354",NA,"08/08/17 1354","Curtiss Hall","Open","theft",-93.6448628,42.0261821
"17-000820","08/09/17 2345","08/09/17 2345","08/09/17 2345","2508 Mortensen Road","Arrest","operating while intoxicated",-93.6502665,42.0110798
"17-000820","08/09/17 2345","08/09/17 2345","08/09/17 2345","2508 Mortensen Road","Arrest","drug violation",-93.6502665,42.0110798
"17-000821","08/10/17 0118","08/10/17 0118","08/10/17 0118","2401 Chamberlain Street","Arrest","public intoxication",-93.6487397,42.021556
"17-000822","08/10/17 1456","08/10/17 1456","08/10/17 1456","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000823","08/11/17 0235","08/11/17 0235","08/11/17 0235","119 Stanton Avenue","Arrest","disorderly conduct",-93.6489377,42.0219747
"17-000825","08/11/17 1143","08/11/17 1143","08/11/17 1143","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000827","08/12/17 0115","08/12/17 0115","08/12/17 0115","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"17-000828","08/12/17 0211","08/12/17 0211","08/12/17 0211","Hyland Avenue and Ross Road","Arrest","operating while intoxicated",-93.6556243,42.033296
"17-000829","08/12/17 0639",NA,"08/12/17 0639","1022 Welch Avenue","Open","vandalism",-93.6493525,42.0127899
"17-000830","08/12/17 1119","08/12/17 1119","08/12/17 1119","1406 Mayfield Drive","Open","drug violation",-93.6719499,42.0095341
"17-000831","08/12/17 1902",NA,"08/12/17 1902","119 Stanton Avenue","Open","vandalism",-93.6489377,42.0219747
"17-000832","08/12/17 2219","08/12/17 2219","08/12/17 2219","1000 block Haber Road","Arrest","operating while intoxicated",-93.6384225,42.0312632
"17-000833","08/13/17 0039","08/13/17 0039","08/13/17 0039","1191 University Boulevard","Arrest","operating while intoxicated",-93.6382883,42.0125689
"17-000834","08/13/17 0152","08/13/17 0152","08/13/17 0152","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"17-000835","08/13/17 0233","08/13/17 0233","08/13/17 0233","Lot 61B","Arrest","public intoxication",-93.6483675,42.0135352
"17-000836","08/13/17 1124","08/13/17 1124","08/13/17 1124","171 University Village","Open","harassment",-93.643191,42.0420562
"17-000838","08/14/17 1341","08/14/17 0000","08/28/14 1459","Lot 50B","Unfounded","theft",-93.6417187,42.0259655
"17-000839","08/14/17 1803","08/14/17 1803","08/14/17 1803","Armory Building","Arrest","drug violation",-93.6509474,42.029626
"17-000840","08/15/17 0716","08/15/17 0716","08/15/17 0716","13th Street and Haber Road","Arrest","driving violation",-93.578887,42.035042
"17-000843","08/15/17 1543","08/15/17 1543","08/15/17 1543","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"17-000844","08/15/17 2155","08/15/17 2155","08/15/17 2155","Willow Hall","Arrest","drug violation",-93.6377325,42.0239136
"17-000844","08/15/17 2155","08/15/17 2155","08/15/17 2155","Willow Hall","Arrest","alcohol violation",-93.6377325,42.0239136
"17-000846","08/16/17 0025","08/16/17 0025","08/16/17 0025","Buchanan Hall","Open","harassment",-93.642449,42.022653
"17-000848","08/16/17 1602","08/16/17 1602","08/16/17 1602","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-000849","08/16/17 1810",NA,"08/16/17 1810","4120 Maricopa Drive","Open","theft",-93.672663,42.0082746
"17-000850","08/16/17 2041","08/16/17 2041","08/16/17 2041","Geoffroy Hall","Open","harassment",-93.6423896,42.0225449
"17-000851","08/16/17 2212","08/16/17 2212","08/16/17 2212","63 Frederiksen Court","Open","harassment",-93.6408012,42.0327995
"17-000852","08/17/17 0213","08/17/17 0213","08/17/17 0213","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"17-000853","08/17/17 0225","08/17/17 0225","08/17/17 0225","US Highway 30 West","Arrest","operating while intoxicated",NA,NA
"17-000854","08/17/17 0227","08/17/17 0227","08/17/17 0227","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"17-000855","08/17/17 0333","08/17/17 0333","08/17/17 0333","Morrill Road and Union Drive","Arrest","public intoxication",-93.6467417,42.0247336
"17-000856","08/17/17 1400",NA,"08/17/17 1400","3911 Maricopa Drive","Open","theft",-93.6692243,42.0086015
"17-000857","08/17/17 1846","08/17/17 1846","08/17/17 1846","1308 Walton Drive","Arrest","drug violation",-93.6698899,42.0107592
"17-000858","08/17/17 1917","08/17/17 0000","08/17/17 1917","Lot 26","Open","hit and run",-93.6479903,42.0298873
"17-000862","08/17/17 2346","08/17/17 2346","08/17/17 2346","Lincoln Way and Stanton Avenue","Arrest","operating while intoxicated",-93.6485139,42.0227359
"17-000862","08/17/17 2346","08/17/17 2346","08/17/17 2346","Lincoln Way and Stanton Avenue","Arrest","drug violation",-93.6485139,42.0227359
"17-000862","08/17/17 2346","08/17/17 2346","08/17/17 2346","Lincoln Way and Stanton Avenue","Arrest","alcohol violation",-93.6485139,42.0227359
"17-000863","08/18/17 1623","08/18/17 1623","08/18/17 1623","Beach Avenue and Greeley street","Arrest","public intoxication",NA,NA
"17-000864","08/18/17 2127","08/18/17 2127","08/18/17 2127","Gray Avenue and Sunset Drive","Arrest","drug violation",-93.6411862,42.0212956
"17-000864","08/18/17 2127","08/18/17 2127","08/18/17 2127","Gray Avenue and Sunset Drive","Arrest","alcohol violation",-93.6411862,42.0212956
"17-000865","08/18/17 2251","08/18/17 2251","08/18/17 2251","153 Hyland Avenue","Arrest","public intoxication",-93.6559472,42.0247272
"17-000866","08/18/17 2321",NA,"08/18/17 2321","Friley Hall","Open","vandalism",-93.65045,42.0239234
"17-000867","08/19/17 0053","08/19/17 0053","08/19/17 0053","Geoffroy Hall","Open","disorderly conduct",-93.6423896,42.0225449
"17-000869","08/19/17 0127","08/19/17 0127","08/19/17 0127","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"17-000868","08/19/17 0134","08/19/17 0134","08/19/17 0134","Lettie Street and State Avenue","Arrest","public intoxication",-93.6591273,42.0214744
"17-000870","08/19/17 0308","08/19/17 0308","08/19/17 0308","South 4th Street and South Hazel Avenue","Arrest","public intoxication",-93.62704,42.019284
"17-000871","08/19/17 1015","08/19/17 1015","08/19/17 1015","Maple Hall","Open","harassment",-93.6387491,42.023654
"17-000872","08/19/17 1045","08/19/17 1045","08/19/17 1045","Knapp Street and Lynn Avenue","Arrest","alcohol violation",-93.6463784,42.019148
"17-000873","08/19/17 1056","08/19/17 1056","08/19/17 1056","Knapp Street and Stanton Avenue","Arrest","alcohol violation",-93.6485073,42.0191298
"17-000874","08/19/17 1108","08/19/17 1108","08/19/17 1108","Knapp Street and Lynn Avenue","Arrest","alcohol violation",-93.6463784,42.019148
"17-000875","08/19/17 1117","08/19/17 1117","08/19/17 1117","2327 Knapp Street","Arrest","alcohol violation",-93.648047,42.0193175
"17-000876","08/19/17 1124","08/19/17 1124","08/19/17 1124","2327 Knapp Street","Arrest","alcohol violation",-93.648047,42.0193175
"17-000877","08/19/17 1208","08/19/17 1208","08/19/17 1208","Chamberlain Street and Lynn Avenue","Arrest","alcohol violation",-93.6464356,42.0215381
"17-000878","08/19/17 1233","08/19/17 1233","08/19/17 1233","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"17-000879","08/19/17 1304","08/19/17 1304","08/19/17 1304","Lincoln Way and Welch Avenue","Arrest","alcohol violation",-93.6501393,42.0227328
