"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"18-000573","05/16/18 0220","05/16/18 0220","05/16/18 0220","North University Boulevard and Wallace Road","Arrest","operating while intoxicated",-93.6415414,42.0305048
"18-000574","05/16/18 1049",NA,"05/16/18 1049","University West","Open","sexual assault",NA,NA
"18-000577","05/18/18 0036","05/18/18 0036","05/18/18 0036","North University Boulevard and Stange Road","Arrest","operating while intoxicated",NA,NA
"18-000578","05/18/18 2307",NA,"05/18/18 2307","University Village Laundry","Open","theft",-93.642113,42.041253
"18-000579","05/19/18 0214","05/19/18 0214","05/19/18 0214","100 block of Campus Avenue","Arrest","public intoxication",-93.6570426,42.0227322
"18-000581","05/21/18 1412",NA,"05/21/18 1412","35 Frederiksen Court","Open","theft",-93.6421508,42.0347532
"18-000585","05/22/18 1540",NA,"05/22/18 1540","106 University Village","Open","theft",-93.6432883,42.0395243
"18-000588","05/24/18 1852",NA,"05/24/18 1852","Friley Hall","Open","theft",-93.65045,42.0239234
"18-000589","05/25/18 0240","05/25/18 0240","05/25/18 0240","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"18-000591","05/25/18 1350",NA,"05/25/18 1350","4H Building","Open","theft",-93.6457421,42.0352482
"18-000593","05/26/18 0203","05/26/18 0203","05/26/18 0203","223 Welch Avenue","Arrest","public intoxication",-93.6504623,42.0204388
"18-000594","05/26/18 1036",NA,"05/26/18 1036","35 Frederiksen Court","Open","theft",-93.6421508,42.0347532
"18-000595","05/26/18 1251","05/26/18 1251","05/26/18 1251","Mortensen Road and State Avenue","Cited","driving violation",-93.6589323,42.0118849
"18-000596","05/26/18 1805",NA,"05/26/18 1805","CY Stephens Auditorium","Open","theft",-93.6380161,42.0203208
"18-000598","05/26/18 2218","05/26/18 2218","05/26/18 2218","Lot C5","Arrest","assault",-93.634768,42.0177172
"18-000598","05/26/18 2218","05/26/18 2218","05/26/18 2218","Lot C5","Arrest","child endangerment",-93.634768,42.0177172
"18-000597","05/26/18 2337",NA,"05/26/18 2337","Scheman Building","Open","theft",-93.6367398,42.021491
"18-000599","05/26/18 2351",NA,"05/26/18 2351","Scheman Building","Open","theft",-93.6367398,42.021491
"18-000600","05/27/18 0450","05/27/18 0450","05/27/18 0450","Ames Intermodal Facility","Arrest","operating while intoxicated",-93.6523433,42.0210166
"18-000602","05/28/18 0158","05/28/18 0158","05/28/18 0158","Campus Avenue and Lincoln Way","Arrest","driving violation",-93.6570426,42.0227269
"18-000603","05/29/18 0948",NA,NA,"Physics Hall","Open","theft",-93.6472746,42.0295226
"18-000606","05/29/18 1824",NA,"05/29/18 1824","Lincoln Way","Open","theft",-93.6542392,42.0227224
"18-000608","05/31/18 0058","05/31/18 0058","05/31/18 0058","Lincoln Way and University Boulevard","Arrest","drug violation",-93.6332661,42.0228746
"18-000608","05/31/18 0058","05/31/18 0058","05/31/18 0058","Lincoln Way and University Boulevard","Arrest","liquor law violation",-93.6332661,42.0228746
"18-000608","05/31/18 0058","05/31/18 0058","05/31/18 0058","Lincoln Way and University Boulevard","Arrest","driving violation",-93.6332661,42.0228746
"18-000609","05/31/18 1211","05/31/18 1211","05/31/18 1211","Veterinary Medicine","Open","fraud",-93.633833,42.006383
"18-000610","06/01/18 0216","06/01/28 0216","06/01/18 0216","2410 Chamberlain Street","Arrest","public intoxication",-93.6492149,42.0212318
"18-000612","06/03/18 0106","06/03/18 0106","06/03/18 0106","Beach Avenue and Lincoln Way","Arrest","driving violation",-93.639494,42.022655
"18-000613","06/04/18 1240",NA,"06/04/18 1240","Carver Hall","Open","theft",-93.648337,42.0252611
"18-000614","06/05/18 0803",NA,"06/05/18 0803","53 Frederiksen Court","Open","theft",-93.6387859,42.033801
"18-000616","06/05/18 1408","06/05/18 1408","06/05/18 1408","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"18-000617","06/06/18 0947",NA,"06/06/18 0947","Elings Hall","Open","theft",-93.6526658,42.0274371
"18-000618","06/07/18 0138","06/07/18 0138","06/07/18 0138","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"18-000621","06/08/18 0220","06/08/18 0220","06/08/18 0220","Campus Avenue and West Street","Arrest","operating while intoxicated",-93.6570365,42.0253277
"18-000621","06/08/18 0220","06/08/18 0220","06/08/18 0220","Campus Avenue and West Street","Arrest","drug violation",-93.6570365,42.0253277
"18-000622","06/08/18 1254",NA,"06/08/18 1254","Lot 93","Unfounded","theft",-93.6346687,42.0080731
"18-000623","06/08/18 1817","06/08/18 1817","06/08/18 1817","Knapp Street and South Sheldon Avenue","Referral","drug violation",-93.6541251,42.0191402
"18-000624","06/09/18 2210",NA,"06/09/18 2210","Lot 72A","Open","vandalism",-93.6451625,42.022933
"18-000625","06/11/18 0630",NA,"06/11/18 0630","Freeman Hall","Open","theft",-93.6416614,42.0247633
"18-000625","06/11/18 0630",NA,"06/11/18 0630","Freeman Hall","Open","theft",-93.6416614,42.0247633
"18-000627","06/11/18 1119","06/11/18 1119","06/11/18 1119","Cyride Drive and North University Boulevard","Cited","driving violation",-93.6352705,42.0276359
"18-000628","06/11/18 2018",NA,"06/11/18 2018","State Gymnasium","Recovered","theft",-93.6538021,42.0246748
"18-000629","06/12/18 0956",NA,"06/12/18 0956","Lot 10","Open","hit and run",-93.6538945,42.0296641
"18-000630","06/13/18 0253","06/13/18 0253","06/13/18 0253","Mortensen Road and South Dakota Avenue","Cited","driving violation",-93.6786567,42.0120839
"18-000631","06/13/18 2142","06/13/18 2142","06/13/18 2142","122 University Village","Arrest","drug violation",-93.6410593,42.0400299
"18-000632","06/14/18 0123","06/14/18 0123","06/14/18 0123","Lincoln Way and North Dakota Avenue","Arrest","operating while intoxicated",-93.6786888,42.0230153
"18-000635","06/15/18 0209","06/15/18 0209","06/15/18 0209","Franklin Avenue and Lincoln Way","Arrest","driving violation",-93.6647899,42.0228024
"18-000637","06/15/18 1206",NA,"06/15/18 1206","2229 Lincoln Way","Open","theft",-93.6456354,42.0235144
"18-000640","06/15/18 2310","06/15/18 2310","06/15/18 2310","Ash Avenue and Knapp Street","Arrest","alcohol violation",-93.6443655,42.019142
"18-000641","06/16/18 0211","06/16/18 0211","06/16/18 0211","South 4th Street and Hazel Avenue","Arrest","operating while intoxicated",-93.62704,42.019284
"18-000642","06/16/18 0244","06/16/18 0244","06/16/18 0244","Howard Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6584515,42.0227284
"18-000644","06/17/18 2132","06/17/18 2132","06/17/18 2132","Ash Avenue and Knapp Street","Arrest","drug violation",-93.6443655,42.019142
"18-000645","06/18/18 0208","06/18/18 0208","06/18/18 0208","Dotson Drive and Dotson Place","Arrest","operating while intoxicated",NA,NA
"18-000646","06/19/18 0056","06/19/18 0056","06/19/18 0056","Baughman Road and Beedle Drive","Cited","driving violation",-93.6732235,42.0212546
"18-000647","06/19/18 0637","06/19/18 0637","06/19/18 0637","Lincoln Way and Morrill Road","Cited","driving violation",-93.6464078,42.0228283
"18-000648","06/19/18 1357",NA,"06/19/18 1357","171 University Village","Open","theft",-93.643191,42.0420562
"18-000649","06/19/18 1653",NA,"06/19/18 1653","Veterinary Medicine","Open","theft",-93.633833,42.006383
"18-000652","06/21/18 0238","06/21/18 0238","06/21/18 0238","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"18-000656","06/21/18 1414",NA,"06/21/18 1414","Coover Hall","Open","vandalism",-93.6508836,42.0283592
"18-000655","06/21/18 1558",NA,"06/21/18 1558","Lot B5","Open","hit and run",-93.6365052,42.0178088
"18-000658","06/22/18 0758","06/22/18 0758","06/22/18 0758","1635 Amherst Drive","Arrest","drug violation",-93.6572755,42.0398499
"18-000659","06/23/18 0227","06/22/18 0227","06/22/18 0227","Beedle Drive and Lincoln Swing","Arrest","operating while intoxicated",-93.6732501,42.0225312
"18-000660","06/23/18 0258","06/23/18 0258","06/23/18 0258","Colorado Avenue and Story Street","Arrest","operating while intoxicated",NA,NA
"18-000661","06/24/18 0203","06/24/18 0203","06/24/18 0203","South 16th Street and South Grand Avenue","Arrest","operating while intoxicated",-93.620034,42.0083874
"18-000662","06/26/18 0128","06/26/18 0128","06/26/18 0128","Mortensen Road and State Avenue","Arrest","drug violation",-93.6589323,42.0118849
"18-000668","06/27/18 0223","06/27/18 0223","06/27/18 0223","100 Campus Avenue","Arrest","operating while intoxicated",-93.6570426,42.0227322
"18-000669","06/27/18 0636","06/27/18 0636","06/27/18 0636","Hayward Avenue and Storm Street","Arrest","driving violation",-93.6516926,42.0161435
"18-000700","06/27/18 1454","06/27/18 1454","06/27/18 1454","Armory Building","Open","this is a test",-93.6509474,42.029626
"18-000670","06/27/18 1844",NA,"06/27/18 1844","13th Street and Stange Road","Open","hit and run",-93.620521,42.034189
"18-000671","06/28/18 0851",NA,"06/28/18 0851","Hilton Coliseum","Open","criminal mischief",-93.635074,42.022693
"18-000676","06/28/18 2250","06/28/18 2250","06/28/18 2250","13th Street and Stange Road","Cited","drug violation",-93.620521,42.034189
"18-000677","06/30/18 0057","06/30/18 0057","06/30/18 0057","Lot 111","Cited","driving violation",NA,NA
"18-000678","06/30/18 0257","06/30/18 0257","06/30/18 0257","3151 State Avenue","Arrest","operating while intoxicated",-93.6608229,41.9963
"18-000679","07/01/18 0213","07/01/18 0213","07/01/18 0213","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"18-000681","07/02/18 1020",NA,"07/02/18 1020","2415 Pammel Drive","Open","theft",-93.6486174,42.0309594
"18-000682","07/02/18 1213",NA,"07/02/18 1213","122 University Village","Cited","trespass",-93.6410593,42.0400299
"18-000683","07/02/18 1342",NA,"07/02/18 1342","Memorial Union","Open","fraud",-93.6459454,42.0236502
"18-000685","07/03/18 1522",NA,"07/03/18 1522","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"18-000689","07/05/18 0205","07/05/18 0205","07/05/18 0205","Pearson Avenue and Sunset Drive","Arrest","public intoxication",-93.6427194,42.0206123
"18-000690","07/05/18 0336",NA,"07/05/18 0336","Lot 202G","Open","criminal mischief",-93.6356358,42.0006688
"18-000692","07/05/18 1841","07/05/18 1841","07/05/18 1841","115 University Village","Arrest","drug violation",-93.642427,42.0399923
"18-000694","07/07/18 0245","07/07/18 0245","07/07/18 0245","Ontario Street and Woodstock Avenue","Arrest","operating while intoxicated",NA,NA
"18-000696","07/09/18 0747",NA,"07/09/18 0747","Disc Golf Course","Arrest","criminal mischief",-93.6385639,42.0358248
"18-000696","07/09/18 0747",NA,"07/09/18 0747","Disc Golf Course","Arrest","theft",-93.6385639,42.0358248
"18-000696","07/09/18 0747",NA,"07/09/18 0747","Disc Golf Course","Arrest","assault",-93.6385639,42.0358248
"18-000700","07/10/18 0838",NA,"07/10/18 0838","23 Frederiksen Court","Open","theft",-93.643363,42.0332305
"18-000701","07/10/18 1433",NA,"07/10/18 1433","42 Frederiksen Court","Open","theft",-93.6422748,42.0332422
"18-000705","07/12/18 0058",NA,"07/12/18 0058","Ames Intermodal Facility","Open","criminal mischief",-93.6523433,42.0210166
"18-000706","07/12/18 0314","07/12/18 0314","07/12/18 0314","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"18-000706","07/12/18 0314","07/12/18 0314","07/12/18 0314","Mortensen Road and State Avenue","Arrest","driving violation",-93.6589323,42.0118849
"18-000706","07/12/18 0314","07/12/18 0314","07/12/18 0314","Mortensen Road and State Avenue","Arrest","drug violation",-93.6589323,42.0118849
"18-000710","07/17/18 0045","07/17/18 0045","07/17/18 0045","Mortensen Road and State Avenue","Arrest","drug violation",-93.6589323,42.0118849
"18-000711","07/17/18 1457",NA,"07/17/18 1457","Lot 52","Open","theft",NA,NA
"18-000712","07/18/18 0000","07/11/18 0000","07/18/18 0000","111 University Village","Open","domestic dispute",-93.6426999,42.0400823
"18-000714","07/20/18 0242","07/20/18 0242","07/20/18 0242","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"18-000715","07/20/18 0933","07/20/18 0933","07/20/18 0933","Student Innovation Center","Arrest","trespass",-93.6517015,42.0269398
"18-000715","07/20/18 0933","07/20/18 0933","07/20/18 0933","Student Innovation Center","Arrest","assault",-93.6517015,42.0269398
"18-000715","07/20/18 0933","07/20/18 0933","07/20/18 0933","Student Innovation Center","Arrest","harassment",-93.6517015,42.0269398
"18-000715","07/20/18 0933","07/20/18 0933","07/20/18 0933","Student Innovation Center","Arrest","disorderly conduct",-93.6517015,42.0269398
"18-000716","07/21/18 0127","07/21/18 0127","07/21/18 0127","100 block of Hyland Avenue","Arrest","drug violation",-93.6555855,42.0226467
"18-000716","07/21/18 0127","07/21/18 0127","07/21/18 0127","100 block of Hyland Avenue","Arrest","driving violation",-93.6555855,42.0226467
"18-000717","07/21/18 0159","07/21/18 0159","07/21/18 0159","3510 Lincoln Way","Arrest","operating while intoxicated",-93.6661662,42.0224702
"18-000717","07/21/18 0159","07/21/18 0159","07/21/18 0159","3510 Lincoln Way","Arrest","driving violation",-93.6661662,42.0224702
"18-000717","07/21/18 0159","07/21/18 0159","07/21/18 0159","3510 Lincoln Way","Arrest","open container",-93.6661662,42.0224702
"18-000718","07/21/18 2251","07/21/18 2251","07/21/18 2251","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"18-000719","07/22/18 0127","07/22/18 0127","07/22/18 0127","Ash Avenue and Gable Lane","Arrest","public intoxication",-93.6444023,42.0214733
"18-000719","07/22/18 0127","07/22/18 0127","07/22/18 0127","Ash Avenue and Gable Lane","Arrest","unlawful use of license",-93.6444023,42.0214733
"18-000719","07/22/18 0127","07/22/18 0127","07/22/18 0127","Ash Avenue and Gable Lane","Arrest","theft",-93.6444023,42.0214733
"18-000720","07/22/18 0228","07/22/18 0228","07/22/18 0228","Arbor Street and South Sheldon Avenue","Arrest","operating while intoxicated",-93.6542412,42.0209168
"18-000721","07/23/18 0358","07/23/18 0358","07/23/18 0358","Beach Avenue and Sunset Drive","Arrest","drug violation",-93.6394759,42.0214033
"18-000721","07/23/18 0358","07/23/18 0358","07/23/18 0358","Beach Avenue and Sunset Drive","Arrest","driving violation",-93.6394759,42.0214033
"18-000726","07/27/18 0210","07/27/18 0210","07/27/18 0210","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"18-000727","07/27/18 2305","07/27/18 2305","07/27/18 2305","Campus Avenue and West Street","Arrest","operating while intoxicated",-93.6570365,42.0253277
"18-000731","08/01/18 0506",NA,"08/01/18 0506","Lot 16","Open","theft",-93.6494314,42.0284019
"18-000733","08/02/18 2129",NA,"08/02/18 2129","Beach Avenue and Lincoln Way","Cited","driving violation",-93.639494,42.022655
"18-000734","08/03/18 0834",NA,"08/03/18 0834","Wilson Hall","Open","theft",-93.651021,42.0139143
"18-000735","08/04/18 0149","08/04/18 0149","08/04/18 0149","Lincoln Way and S. Maple Drive","Arrest","operating while intoxicated",-93.6252228,42.0228657
"18-000735","08/04/18 0149","08/04/18 0149","08/04/18 0149","Lincoln Way and S. Maple Drive","Arrest","driving violation",-93.6252228,42.0228657
"18-000736","08/04/18 0224","08/04/18 0224","08/04/18 0224","Wilson Hall","Arrest","public intoxication",-93.651021,42.0139143
"18-000738","08/05/18 0553",NA,"08/05/18 0553","Lot B3","Open","criminal mischief",-93.6365568,42.0192735
"18-000739","08/05/18 1356",NA,"08/05/18 1356","Lot 201M","Open","theft",NA,NA
"18-000740","08/06/18 0606","08/06/18 0606","08/06/18 0606","Maple Willow Larch Commons","Closed","public intoxication",NA,NA
"18-000741","08/08/18 1058",NA,"08/08/18 1058","Beardshear Hall","Open","harassment",-93.6484405,42.0261746
"18-000742","08/10/18 0143","08/10/18 0143","08/10/18 0143","Colorado Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6630057,42.0227752
"18-000743","08/10/18 0212","08/10/18 0212","08/10/18 0212","3605 Lincoln Way","Arrest","operating while intoxicated",-93.6673149,42.0233995
"18-000744","08/10/18 2147","08/10/18 2147","08/10/18 2147","1300 Coconino Road","Arrest","operating while intoxicated",-93.674943,42.01117
"18-000745","08/11/18 0244","08/11/18 0244","08/11/18 0244","Howard Avenue and Story Street","Arrest","operating while intoxicated",-93.6584712,42.0237243
"18-000747","08/11/18 1724","08/11/18 1724","08/11/18 1724","Knapp Street and Welch Avenue","Cited","alcohol violation",-93.6500882,42.0191138
"18-000748","08/12/18 0137","08/12/18 0139","08/12/18 0139","Sheldon Avenue and Union Drive","Arrest","public intoxication",-93.6543018,42.0253597
"18-000749","08/13/18 1129",NA,"08/13/18 1129","University Village","Open","harassment",-93.6441672,42.0427435
"18-000750","08/14/18 0220","08/14/18 0220","08/14/18 0220","South Dayton Avenue and US Highway 30 Ramp","Arrest","operating while intoxicated",NA,NA
"18-000751","08/15/18 0001",NA,"08/15/18 0001","Memorial Union","Open","criminal mischief",-93.6459454,42.0236502
"18-000753","08/16/18 0055","08/16/18 0055","08/16/18 0055","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"18-000754","08/16/18 0136","08/16/18 0136","08/16/18 0136","Christensen Drive and South 16th Street","Arrest","operating while intoxicated",NA,NA
"18-000755","08/16/18 0312",NA,"08/16/18 0312","317 Lynn Avenue","Arrest","theft",-93.646777,42.019605
"18-000755","08/16/18 0312",NA,"08/16/18 0312","317 Lynn Avenue","Arrest","theft",-93.646777,42.019605
"18-000755","08/16/18 0312",NA,"08/16/18 0312","317 Lynn Avenue","Arrest","criminal mischief",-93.646777,42.019605
"18-000757","08/16/18 1142",NA,"08/16/18 1142","Friley Hall","Open","criminal mischief",-93.65045,42.0239234
"18-000758","08/16/18 1456","08/16/18 1456","08/16/18 1456","Blankenburg Drive and Long Road","Cited","driving violation",-93.6430148,42.0415349
"18-000759","08/16/18 2200","08/16/18 2200","08/16/18 2200","Lot 62","Cited","alcohol violation",-93.6431646,42.0217945
"18-000760","08/16/18 2227","08/16/18 2227","08/16/18 2227","Knapp Street and Lynn Avenue","Cited","alcohol violation",-93.6463784,42.019148
"18-000761","08/17/18 0148","08/17/18 0148","08/17/18 0148","Center Drive and University Boulevard","Arrest","operating while intoxicated",-93.6373052,42.0294788
"18-000762","08/17/18 1836","08/17/18 1836","08/17/18 1836","Knapp Street and Lynn Avenue","Cited","alcohol violation",-93.6463784,42.019148
"18-000763","08/17/18 2049","08/17/18 2049","08/17/18 2049","200 S. Sheldon Avenue","Cited","alcohol violation",-93.653675,42.021152
"18-000764","08/17/18 2202","08/17/18 2202","08/17/18 2202","Lot 62","Cited","alcohol violation",-93.6431646,42.0217945
"18-000803","08/18/18 0044","08/18/18 0044","08/18/18 0044","Jack Trice Football Stadium","Opem","theft",-93.6357716,42.0139977
"18-000804","08/18/18 0137","08/18/18 0137","08/18/18 0137","210 Gray Avenue","Arrest","public intoxication",-93.6405392,42.0210626
"18-000806","08/18/18 0153","08/18/18 0153","08/18/18 0153","3515 Lincoln Way","Arrest","operating while intoxicated",-93.6668396,42.0232601
"18-000807","08/18/18 0223","08/18/18 0223","08/18/18 0223","119 Stanton Avenue","Open","assault",-93.6489377,42.0219747
"18-000766","08/18/18 0236","08/18/18 0236","08/18/18 0236","115 Welch Avenue","Arrest","public intoxication",-93.650816,42.022189
"18-000809","08/18/18 0722","08/18/18 0722","08/18/18 0722","31 Frederiksen Court","Open","theft",-93.6420413,42.0345981
"18-000767","08/18/18 0929","08/18/18 0929","08/18/18 0929","2300 Knapp Street","Cited","alcohol violation",-93.6463997,42.0191478
"18-000769","08/18/18 1044","08/18/18 1044","08/18/18 1044","Ash Avenue and Sunset Drive","Cited","alcohol violation",-93.6443636,42.0201199
"18-000768","08/18/18 1045","08/18/18 1045","08/18/18 1045","Knapp Street and Welch Avenue","Cited","alcohol violation",-93.6500882,42.0191138
"18-000770","08/18/18 1053","08/18/18 1053","08/18/18 1053","Ash Avenue and Sunset Drive","Cited","alcohol violation",-93.6443636,42.0201199
"18-000773","08/18/18 1054","08/18/18 1054","08/18/18 1054","Ash Avenue and Gable Lane","Cited","alcohol violation",-93.6444023,42.0214733
"18-000771","08/18/18 1101","08/18/18 1101","08/18/18 1101","Gable Lane and Gray Avenue","Cited","alcohol violation",-93.6420176,42.0214957
"18-000772","08/18/18 1109","08/18/18 1109","08/18/18 1109","Ash Avenue and Knapp Street","Cited","alcohol violation",-93.6443655,42.019142
"18-000774","08/18/18 1112","08/18/18 1112","08/18/18 1112","Knapp Street and South Sheldon Avenue","Cited","alcohol violation",-93.6541251,42.0191402
"18-000776","08/18/18 1129","08/18/18 1129","08/18/18 1129","Knapp Street and Welch Avenue","Cited","alcohol violation",-93.6500882,42.0191138
"18-000813","08/18/18 1130",NA,"08/18/18 1130","Black Engineering Building","Open","theft",-93.6513617,42.0260459
"18-000775","08/18/18 1131","08/18/18 1131","08/18/18 1131","Intermodal Facility","Cited","alcohol violation",-93.6523433,42.0210166
"18-000779","08/18/18 1151","08/18/18 1151","08/18/18 1151","Baker Street and Stanton Avenue","Arrest","public intoxication",-93.6484826,42.0179299
"18-000777","08/18/18 1159","08/18/18 1159","08/18/18 1159","Chamberlain Street and Lynn Avenue","Cited","alcohol violation",-93.6464356,42.0215381
"18-000781","08/18/18 1211","08/18/18 1211","08/18/18 1211","2631 Hunt Street","Cited","alcohol violation",-93.6533334,42.0203283
"18-000780","08/18/18 1219","08/18/18 1219","08/18/18 1219","Chamberlain Place and Chamberlain Street","Cited","alcohol violation",-93.650953,42.0214521
"18-000782","08/18/18 1226","08/18/18 1226","08/18/18 1226","Hunt Street and South Sheldon Avenue","Cited","alcohol violation",-93.6542234,42.0201273
"18-000783","08/18/18 1230","08/18/18 1230","08/18/18 1230","Hunt Street and South Sheldon Avenue","Cited","alcohol violation",-93.6542234,42.0201273
"18-000784","08/18/18 1237","08/18/18 1237","08/18/18 1237","Pearson Avenue and Sunset Drive","Cited","alcohol violation",-93.6427194,42.0206123
"18-000785","08/18/18 1244","08/18/18 1244","08/18/18 1244","Lynn Avenue and Storm Street","Cited","alcohol violation",-93.6463569,42.0161187
"18-000786","08/18/18 1253","08/18/18 1253","08/18/18 1253","Country Club Boulevard and Pearson Avenue","Cited","alcohol violation",-93.6417492,42.0179131
"18-000787","08/18/18 1303","08/18/18 1303","08/18/18 1303","120 Hayward Avenue","Cited","alcohol violation",-93.6515023,42.0219104
"18-000788","08/18/18 1314","08/18/18 1314","08/18/18 1314","Knapp Street and Stanton Avenue","Cited","alcohol violation",-93.6485073,42.0191298
"18-000790","08/18/18 1316","08/18/18 1316","08/18/18 1316","Arbor Street and South Sheldon Avenue","Cited","alcohol violation",-93.6542412,42.0209168
"18-000789","08/18/18 1321","08/18/18 1321","08/18/18 1321","Little Street and Welch Avenue","Cited","alcohol violation",-93.650078,42.0176185
"18-000793","08/18/18 1328","08/18/18 1328","08/18/18 1328","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"18-000791","08/18/18 1330","08/18/18 1330","08/18/18 1330","Intermodal Facility","Cited","alcohol violation",-93.6523433,42.0210166
"18-000792","08/18/18 1331","08/18/18 1331","08/18/18 1331","2324 Storm Street","Arrest","public intoxication",-93.6475716,42.0158936
"18-000811","08/18/18 1416","08/18/18 1416","08/18/18 1416","Not Available","Open","sexual assault",NA,NA
"18-000794","08/18/18 1428",NA,"08/18/18 1428","400 Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"18-000816","08/18/18 1628",NA,"08/18/18 1628","Birch Hall","Open","theft",-93.6417417,42.0237087
"18-000796","08/18/18 1642","08/18/18 1642","08/18/18 1642","Gerdin Business Building","Open","theft",-93.6444688,42.0254011
"18-000797","08/18/18 1701","08/18/18 1701","08/18/18 1701","Ash Avenue and Gable Lane","Cited","alcohol violation",-93.6444023,42.0214733
"18-000817","08/18/18 1727",NA,"08/18/18 1727","Birch Hall","Open","theft",-93.6417417,42.0237087
"18-000818","08/18/18 1826","08/19/16 1826","08/18/18 1826","214 South Hyland Avenue","Arrest","drug violation",-93.655219,42.0219585
"18-000798","08/18/18 1838","08/18/18 1838","08/18/18 1838","Linden Hall","Cited","alcohol violation",-93.6403252,42.0231404
"18-000799","08/18/18 2119","08/18/18 2119","08/18/18 2119","Ash Avenue and Knapp Street","Cited","alcohol violation",-93.6443655,42.019142
"18-000819","08/18/18 2132",NA,"08/18/18 2132","Maple Hall","Open","theft",-93.6387491,42.023654
"18-000800","08/18/18 2140","08/18/18 2140","08/18/18 2140","Knapp Street and Welch Avenue","Cited","alcohol violation",-93.6500882,42.0191138
"18-000801","08/18/18 2225","08/18/18 2225","08/18/18 2225","Knapp Street and Stanton Avenue","Cited","alcohol violation",-93.6485073,42.0191298
"18-000802","08/18/18 2228","08/18/18 2228","08/18/18 2228","Intermodal Facility","Cited","alcohol violation",-93.6523433,42.0210166
"18-000820","08/22/18 0824",NA,"08/22/18 0824","Not Available","Open","harassment",NA,NA
"18-000822","08/23/18 1651","08/23/18 1651","08/23/18 1651","Knapp Street and South Sheldon Avenue","Arrest","driving violation",-93.6541251,42.0191402
"18-000823","08/23/18 1829",NA,"08/23/18 1829","119 Stanton Avenue","Open","fraud",-93.6489377,42.0219747
"18-000824","08/23/18 2138","08/23/18 2138","08/23/18 0000","32 Fredericksen Court","Open","weapon violation",-93.6413749,42.0348474
"18-000825","08/24/18 0107","08/24/18 0107","08/24/18 0107","Physics Hall","Arrest","public intoxication",-93.6472746,42.0295226
"18-000826","08/24/18 0223","08/24/18 0223","08/24/18 0223","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"18-000827","08/24/18 1006",NA,"08/24/18 1006","Lot 29","Open","hit and run",-93.6494938,42.032232
"18-000829","08/24/18 1331",NA,"08/24/18 1331","Parks Library","Open","theft",-93.6488141,42.0281254
"18-000830","08/24/18 1421",NA,"08/24/18 1421","2229 Lincoln Way","Open","theft",-93.6456354,42.0235144
"18-000832","08/24/18 2251","08/24/18 2251","08/24/18 2251","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"18-000833","08/25/18 0145","08/25/18 0145","08/25/18 0145","2320 Chamberlain Street","Arrest","public intoxication",-93.647491,42.02126
"18-000834","08/25/18 0523","08/25/18 0523","08/25/18 0523","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"18-000835","08/25/18 1022",NA,"08/25/18 0000","Parks Library","Open","theft",-93.6488141,42.0281254
"18-000836","08/25/18 2151","08/25/18 2151","08/25/18 2151","Lot 59A","Arrest","alcohol violation",-93.6535564,42.0234382
"18-000837","08/25/18 2253","08/25/18 2253","08/25/18 2253","Ash Avenue and Gable Lane","Arrest","alcohol violation",-93.6444023,42.0214733
"18-000841","08/26/18 1940",NA,"08/26/18 1940","Lot 112C","Open","criminal mischief",-93.6422034,42.0323555
"18-000840","08/26/18 2011","08/26/18 2011","08/26/18 2011","110 Stanton Avenue","Open","drug violation",-93.6485129,42.0226786
"18-000842","08/27/18 1144",NA,"08/27/18 1144","2239 Knapp Street","Open","harassment",-93.6461263,42.0193977
"18-000843","08/27/18 1556",NA,"08/27/18 1556","Parks Library","Open","theft",-93.6488141,42.0281254
"18-000845","08/28/18 1014",NA,"08/28/18 1014","Agronomy Hall","Open","criminal mischief",-93.6423456,42.0283477
"18-000847","08/28/18 1621","08/28/18 1621","08/28/18 1621","Bissell Road and Pammel Drive","Cited","unlawful use of license",-93.6518944,42.030401
"18-000848","08/28/18 1702",NA,"08/28/18 1702","Lot B5","Open","hit and run",-93.6365052,42.0178088
"18-000849","08/29/18 0134","08/29/18 0134","08/29/18 0134","Story Street and Westwood Drive","Arrest","driving violation",NA,NA
