"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"16-000857","08/19/16 0134","08/19/16 0134","08/19/16 0134","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"16-000858","08/19/16 0237","08/19/16 0237","08/19/16 0237","Gateway Hills Park Drive and Mortensen Parkway","Arrest","operating while intoxicated",-93.649344,42.0118567
"16-000859","08/19/16 1118",NA,"08/19/16 1118","Carver Hall","Open","harassment",-93.648337,42.0252611
"16-000860","08/19/16 1440",NA,"08/19/16 1440","Wilson Hall","Open","theft",-93.651021,42.0139143
"16-000862","08/19/16 2302","08/19/16 2302","08/19/16 2302","Linden Hall","Arrest","alcohol violation",-93.6403252,42.0231404
"16-000863","08/20/16 0141","08/20/16 0141","08/20/16 0141","Storm Street and Welch Avenue","Arrest","alcohol violation",-93.6500563,42.0161339
"16-000864","08/20/16 0223","08/20/16 0223","08/20/16 0223","Storm Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500563,42.0161339
"16-000865","08/20/16 0226","08/20/16 0226","08/20/16 0226","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"16-000866","08/20/16 1513","08/20/16 1513","08/20/16 1513","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"16-000868","08/20/16 1514","08/20/16 1514","08/20/16 1514","119 Stanton Avenue","Arrest","trespass",-93.6489377,42.0219747
"16-000868","08/20/16 1514","08/20/16 1514","08/20/16 1514","119 Stanton Avenue","Arrest","disorderly conduct",-93.6489377,42.0219747
"16-000868","08/20/16 1514","08/20/16 1514","08/20/16 1514","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"16-000869","08/20/16 1647","08/20/16 1647","08/20/16 1647","Chamberlain Street and Lynn Avenue","Arrest","alcohol violation",-93.6464356,42.0215381
"16-000870","08/20/16 1821","08/20/16 1821","08/20/16 1821","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"16-000871","08/20/16 1850","08/20/16 1850","08/20/16 1850","Hayward Avenue and Knapp Street","Arrest","alcohol violation",-93.6517339,42.0191154
"16-000872","08/20/16 1946","08/20/16 1946","08/20/16 1946","Armory Building","Arrest","theft",-93.6509474,42.029626
"16-000873","08/20/16 2054","08/20/16 2054","08/20/16 2054","1799 Center Drive","Arrest","alcohol violation",-93.6369842,42.0196241
"16-000874","08/20/16 2258","08/20/16 2258","08/20/16 2258","612 Stanton Avenue","Arrest","public intoxication",NA,NA
"16-000875","08/21/16 0024","08/21/16 0024","08/21/16 0024","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"16-000875","08/21/16 0024","08/21/16 0024","08/21/16 0024","119 Stanton Avenue","Arrest","alcohol violation",-93.6489377,42.0219747
"16-000876","08/21/16 0103","08/21/16 0103","08/21/16 0103","2300 block of Knapp Street","Arrest","alcohol violation",-93.6463997,42.0191478
"16-000877","08/21/16 0118","08/21/16 0118","08/21/16 0118","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"16-000878","08/21/16 0131","08/21/16 0131","08/21/16 0131","Beach Road and Lincoln Way","Arrest","alcohol violation",-93.6394928,42.0227678
"16-000880","08/21/16 0207","08/21/16 0207","08/21/16 0207","Ash Avenue and Knapp Street","Arrest","alcohol violation",-93.6443655,42.019142
"16-000880","08/21/16 0207","08/21/16 0207","08/21/16 0207","Ash Avenue and Knapp Street","Arrest","drug violation",-93.6443655,42.019142
"16-000881","08/21/16 0212","08/21/16 0212","08/21/16 0212","Ash Avenue and Lincoln Way","Arrest","alcohol violation",-93.64441,42.0226961
"16-000882","08/21/16 0224","08/21/16 0224","08/21/16 0224","Buchanan Hall","Arrest","alcohol violation",-93.642449,42.022653
"16-000882","08/21/16 0224","08/21/16 0224","08/21/16 0224","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"16-000883","08/21/16 0246","08/21/16 0246","08/21/16 0246","500 block of Welch Avenue","Arrest","alcohol violation",-93.650078,42.0176185
"16-000884","08/21/16 0441","08/21/16 0441","08/21/16 0441","Lot 100","Arrest","operating while intoxicated",-93.6377706,42.0258047
"16-000886","08/22/16 0953","08/22/16 0953","08/22/16 0953","Clark Avenue and Main Street","Arrest","driving violation",NA,NA
"16-000887","08/22/16 1045",NA,"08/22/16 1045","Parks Library","Open","theft",-93.6488141,42.0281254
"16-000888","08/23/16 0734",NA,"08/23/16 0734","Hoover Hall","Open","theft",-93.6511839,42.0266539
"16-000890","08/23/16 1610",NA,"08/23/16 1610","Armory Building","Open","theft",-93.6509474,42.029626
"16-000893","08/23/16 2211",NA,"09/01/16 1317","Lot B3","Unfounded","theft",-93.6365568,42.0192735
"16-000894","08/24/16 1127","08/24/16 1127","08/24/16 1127","Armory Building","Open","drug violation",-93.6509474,42.029626
"16-000895","08/24/16 1512",NA,"09/01/16 1317","Frederiksen Court","Unfounded","theft",-93.6440878,42.0340306
"16-000897","08/24/16 2036","08/24/16 2036","08/24/16 2036","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"16-000899","08/25/16 0548",NA,"08/25/16 0548","Lied Recreation Center","Closed","theft",-93.6372142,42.0267276
"16-000900","08/25/16 1407",NA,"08/25/16 1407","Armory Building","Open","harassment",-93.6509474,42.029626
"16-000901","08/26/16 0159","08/26/16 0159","08/26/16 0159","4518 Mortensen Road","Closed","domestic dispute",-93.6795569,42.0110687
"16-000902","08/26/16 0343","08/26/16 0343","08/26/16 0343","3915 Mortensen Road","Arrest","public intoxication",-93.6716726,42.0132915
"16-000904","08/26/16 1125",NA,"08/26/16 1125","Lot 82","Open","vandalism",-93.6396571,42.0250672
"16-000907","08/27/16 0105","08/27/16 0105","08/27/16 0105","2519 Hunt Street","Arrest","public intoxication",-93.6512741,42.020471
"16-000908","08/27/16 0145","08/27/16 0145","08/27/16 0145","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"16-000909","08/27/16 0442","08/27/16 0442","08/27/16 0442","Lot 63","Arrest","operating while intoxicated",-93.6367573,42.0239698
"16-000909","08/27/16 0442","08/27/16 0442","08/27/16 0442","Lot 63","Arrest","weapon violation",-93.6367573,42.0239698
"16-000910","08/27/16 1332",NA,"08/27/16 1332","Lot 63","Open","vandalism",-93.6367573,42.0239698
"16-000911","08/27/16 2150",NA,"08/27/16 2150","Lot 63","Open","vandalism",-93.6367573,42.0239698
"16-000912","08/28/16 0005","08/28/16 0005","08/28/16 0005","Lake Laverne","Arrest","public intoxication",-93.6479874,42.0237049
"16-000912","08/28/16 0005","08/28/16 0005","08/28/16 0005","Lake Laverne","Arrest","interference",-93.6479874,42.0237049
"16-000912","08/28/16 0005","08/28/16 0005","08/28/16 0005","Lake Laverne","Arrest","assault",-93.6479874,42.0237049
"16-000913","08/28/16 0044","08/28/16 0044","08/28/16 0044","Mortensen Parkway and University Boulevard","Arrest","operating while intoxicated",-93.6393859,42.0083324
"16-000919","08/28/16 0417","08/28/16 0417","08/28/16 0417","North Dakota Avenue and Ontario Street","Arrest","public intoxication",-93.6787439,42.034582
"16-000919","08/28/16 0417","08/28/16 0417","08/28/16 0417","North Dakota Avenue and Ontario Street","Arrest","interference",-93.6787439,42.034582
"16-000920","08/28/16 1523",NA,"08/28/16 1523","Lot 63","Open","vandalism",-93.6367573,42.0239698
"16-000922","08/28/16 1844","08/28/16 1844","08/28/16 1844","Memorial Union Parking Ramp","Open","vandalism",-93.6449075,42.0234906
"16-000921","08/28/16 1852",NA,"08/28/16 1852","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"16-000924","08/28/16 2050",NA,"08/29/16 1558","University Village","Arrest","harassment",-93.6441672,42.0427435
"16-000925","08/28/16 2244","08/28/16 2244","08/28/16 2244","114 University Village","Arrest","drug violation",-93.6424229,42.0396176
"16-000926","08/29/16 0843",NA,"08/29/16 0843","Physics Hall","Open","theft",-93.6472746,42.0295226
"16-000929","08/30/16 0221","08/30/16 0221","08/30/16 0221","Campus Avenue and Lincoln Way","Arrest","alcohol violation",-93.6570426,42.0227269
"16-000930","08/30/16 0238","08/30/16 0238","08/30/16 0238","3400 block of Lincoln Way","Arrest","driving violation",-93.6648334,42.0225512
"16-000932","08/30/16 1355",NA,"08/30/16 1355","Lot 52","Open","theft",NA,NA
"16-000936","08/30/16 1921","08/30/16 1921","08/30/16 1921","800 block of State Avenue","Arrest","public intoxication",NA,NA
"16-000938","08/31/16 1056",NA,"08/31/16 1056","Armory Building","Open","harassment",-93.6509474,42.029626
"16-000942","08/31/16 1723",NA,"08/31/16 1723","Memorial Union","Open","theft",-93.6459454,42.0236502
"16-000944","08/31/16 2051",NA,"08/31/16 2051","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-000945","09/01/16 0159","09/01/16 0159","09/01/16 0159","Beach Road and Richardson Court","Arrest","public intoxication",-93.639189,42.02383
"16-000946","09/01/16 0222","09/01/16 0222","09/01/16 0222","Lettie Street and State Avenue","Arrest","public intoxication",-93.6591273,42.0214744
"16-000949","09/01/16 1231",NA,"09/01/16 1231","71 Frederiksen Court","Open","theft",-93.6398095,42.0330842
"16-000950","09/01/16 1553","09/01/16 1553","09/01/16 1553","Helser Hall","Open","assault",-93.6518379,42.02424
"16-000951","09/01/16 2227",NA,"09/01/16 2227","Parks Library","Open","theft",-93.6488141,42.0281254
"16-000952","09/02/16 0008","09/02/16 0008","09/02/16 0008","Catt Hall","Arrest","public intoxication",-93.6456974,42.0278902
"16-000952","09/02/16 0008","09/02/16 0008","09/02/16 0008","Catt Hall","Arrest","interference",-93.6456974,42.0278902
"16-000954","09/02/16 0218",NA,"09/02/16 0218","Ash Avenue and Sunset Drive","Open","theft",-93.6443636,42.0201199
"16-000955","09/02/16 0436",NA,"09/02/16 0436","Food Sciences Building","Open","vandalism",-93.6425228,42.0268836
"16-000956","09/02/16 0932","09/02/16 0932","09/02/16 0932","South 16th Street and University Boulevard","Arrest","driving violation",-93.6337562,42.0114627
"16-000957","09/02/16 1009",NA,"09/02/16 1009","Forker Building","Open","theft",-93.6403143,42.0268097
"16-000958","09/02/16 2020","09/02/16 2020","09/02/16 2020","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"16-000959","09/03/16 0014","09/03/16 0014","09/03/16 0014","Ash Avenue and Sunset Drive","Arrest","alcohol violation",-93.6443636,42.0201199
"16-000960","09/03/16 0034","09/03/16 0034","09/03/16 0034","1029 State Street","Arrest","public intoxication",-93.658933,42.0119157
"16-000962","09/03/16 0144","09/03/16 0144","09/03/16 0144","Knapp Street and Stanton Avenue","Arrest","alcohol violation",-93.6485073,42.0191298
"16-000963","09/03/16 0156","09/03/16 0156","09/03/16 0156","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"16-000966","09/03/16 1508","09/03/16 1508","09/03/16 1508","South 4th Street and University Boulevard","Arrest","public intoxication",-93.63108,42.016262
"16-000967","09/03/16 1536","09/03/16 1536","09/03/16 1536","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000968","09/03/16 1544","09/03/16 1544","09/03/16 1544","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000969","09/03/16 1558","09/03/16 1558","09/03/16 1558","Lot G8","Arrest","alcohol violation",-93.6286452,42.0096516
"16-000970","09/03/16 1644","09/03/16 1644","09/03/16 1644","Lot S6","Arrest","alcohol violation",-93.6333696,42.0132547
"16-000971","09/03/16 1646","09/03/16 1646","09/03/16 1646","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000972","09/03/16 1648","09/03/16 1648","09/03/16 1648","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"16-000974","09/03/16 1654","09/03/16 1654","09/03/16 1654","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000973","09/03/16 1658","09/03/16 1658","09/03/16 1658","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000975","09/03/16 1706","09/03/16 1706","09/03/16 1706","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000978","09/03/16 1714","09/03/16 1714","09/03/16 1714","Lot 85E","Arrest","public intoxication",-93.6344334,42.0157296
"16-000978","09/03/16 1714","09/03/16 1714","09/03/16 1714","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"16-000978","09/03/16 1714","09/03/16 1714","09/03/16 1714","Lot 85E","Arrest","interference",-93.6344334,42.0157296
"16-000976","09/03/16 1717","09/03/16 1717","09/03/16 1717","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"16-000977","09/03/16 1718","09/03/16 1718","09/03/16 1718","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-000979","09/03/16 1718","09/03/16 1718","09/03/16 1718","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"16-000980","09/03/16 1725","09/03/16 1725","09/03/16 1725","Lot S7","Open","disorderly conduct",-93.6331516,42.0140523
"16-000981","09/03/16 1752","09/03/16 1752","09/03/16 1752","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"16-000982","09/03/16 1803","09/03/16 1803","09/03/16 1803","South 4th Street and University Boulevard","Arrest","alcohol violation",-93.63108,42.016262
"16-000983","09/03/16 1815","09/03/16 1815","09/03/16 1815","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"16-000984","09/03/16 1819","09/03/16 1819","09/03/16 1819","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000985","09/03/16 1835","09/03/16 1835","09/03/16 1835","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"16-000986","09/03/16 1839","09/03/16 1839","09/03/16 1839","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-000988","09/03/16 1851","09/03/16 1851","09/03/16 1851","Lot G6","Open","assault",-93.6420154,42.0237318
"16-000987","09/03/16 1901","09/03/16 1901","09/03/16 1901","Jack Trice Stadium","Arrest","alcohol violation",-93.635664,42.016144
"16-000990","09/03/16 1918","09/03/16 1918","09/03/16 1918","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"16-000991","09/03/16 1924","09/03/16 1924","09/03/16 1924","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-000989","09/03/16 1925","09/03/16 1925","09/03/16 1925","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"16-000992","09/03/16 1934","09/03/16 1934","09/03/16 1934","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"16-000992","09/03/16 1934","09/03/16 1934","09/03/16 1934","Lot 85E","Arrest","unlawful use of license",-93.6344334,42.0157296
"16-000994","09/03/16 1959","09/03/16 1959","09/03/16 1959","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-000994","09/03/16 1959","09/03/16 1959","09/03/16 1959","Lot G3","Arrest","interference",-93.6227301,42.0493019
"16-000995","09/03/16 2007","09/03/16 2007","09/03/16 2007","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"16-000996","09/03/16 2012","09/03/16 2012","09/03/16 2012","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000998","09/03/16 2021","09/03/16 2021","09/03/16 2021","Lot G8","Arrest","public intoxication",-93.6286452,42.0096516
"16-000997","09/03/16 2023","09/03/16 2023","09/03/16 2023","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-000999","09/03/16 2030","09/03/16 2030","09/03/16 2030","Lot S3","Arrest","public intoxication",-93.6348588,42.0120423
"16-001000","09/03/16 2039","09/03/16 2039","09/03/16 2039","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"16-001001","09/03/16 2133","09/03/16 2133","09/03/16 2133","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"16-001004","09/03/16 2341","09/03/16 2341","09/03/16 2341","212 Beyer Court","Arrest","public intoxication",-93.65045,42.0239234
"16-001005","09/04/16 0158","09/04/16 0158","09/04/16 0158","North Dakota Avenue and Timber Ridge Drive","Arrest","alcohol violation",-93.6788234,42.0273617
"16-000106","09/04/16 0204","09/04/16 0204","09/04/16 0204","4530 Mortensen Road","Arrest","operating while intoxicated",-93.6804576,42.0114767
"16-000107","09/04/16 0250",NA,"09/04/16 0250","Campanile","Open","vandalism",-93.6460669,42.0254176
"16-001008","09/04/16 1232",NA,"09/04/16 1232","Lot D4","Open","theft",-93.6331915,42.016812
"16-001010","09/04/16 1929",NA,"09/04/16 1929","2320 Lincoln Way","Open","theft",-93.6473538,42.0224886
"16-001011","09/05/16 0032","09/04/16 0032","09/04/16 0032","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"16-001013","09/05/16 2302","09/05/16 2302","09/05/16 2302","Bruner Drive and Stange Road","Arrest","operating while intoxicated",-93.6448075,42.0389323
"16-001015","09/06/16 0046","09/06/16 0046","09/06/16 0046","137 University Village","Open","drug violation",-93.6424737,42.0407092
"16-001017","09/06/16 1115",NA,"09/06/16 1115","Beach Road","Open","harassment",NA,NA
"16-001019","09/07/16 0020","09/07/16 0020","09/07/16 0020","Lincoln Way and State Avenue","Arrest","driving violation",-93.6591203,42.0227266
"16-001022","09/07/16 2234","09/07/16 2234","09/07/16 2234","Lincoln Way and University Boulevard","Arrest","alcohol violation",-93.6332661,42.0228746
"16-001024","09/08/16 0216","09/08/16 0216","09/08/16 0216","2519 Chamberlain Street","Arrest","public intoxication",-93.651538,42.021589
"16-001024","09/08/16 0216","09/08/16 0216","09/08/16 0216","2519 Chamberlain Street","Arrest","drug violation",-93.651538,42.021589
"16-001025","09/08/16 0302","09/08/16 0302","09/08/16 0302","Beedle Drive and Lincoln Swing","Arrest","operating while intoxicated",-93.6732501,42.0225312
"16-001029","09/08/16 1113",NA,"09/08/16 1113","University Village Laundry","Open","theft",-93.642113,42.041253
"16-001032","09/08/16 1749",NA,"09/08/16 1749","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001034","09/09/16 0145",NA,"09/09/16 0145","Lot 61B","Open","vandalism",-93.6483675,42.0135352
"16-001035","09/09/16 1119",NA,"09/09/16 1119","Armory Building","Open","theft",-93.6509474,42.029626
"16-001037","09/09/16 1214",NA,"09/09/16 1214","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001038","09/09/16 1319",NA,"09/09/16 1319","Gilman Hall","Open","theft",-93.6486442,42.0294215
"16-001041","09/09/16 1522",NA,"09/09/16 1522","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001042","09/09/16 1638",NA,"09/09/16 1638","Forker Building","Open","vandalism",-93.6403143,42.0268097
"16-001044","09/10/16 0228","09/10/16 0228","09/10/16 0228","South Dakota Avenue and US Highway 30","Arrest","operating while intoxicated",-93.6387198,42.0030346
"16-001044","09/10/16 0228","09/10/16 0228","09/10/16 0228","South Dakota Avenue and US Highway 30","Arrest","alcohol violation",-93.6387198,42.0030346
"16-001045","09/10/16 0329","09/10/16 0329","09/10/16 0329","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"16-001045","09/10/16 0329","09/10/16 0329","09/10/16 0329","Hayward Avenue and Knapp Street","Arrest","weapon violation",-93.6517339,42.0191154
"16-001046","09/10/16 1656","09/10/16 1656","09/10/16 1656","Hyland Avenue and Ross Road","Arrest","public intoxication",-93.6556243,42.033296
"16-001049","09/11/16 0027","09/11/16 0027","09/11/16 0027","Pearson Hall","Arrest","public intoxication",-93.6498675,42.0260288
"16-001050","09/11/16 0207","09/11/16 0207","09/11/16 0207","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"16-001051","09/11/16 1442",NA,"09/11/16 1442","Armory Building","Open","theft",-93.6509474,42.029626
"16-001052","09/12/16 0103","09/12/16 0103","09/12/16 0103","1200 block of Delaware Avenue","Arrest","operating while intoxicated",-93.6798721,42.0333857
"16-001052","09/12/16 0103","09/12/16 0103","09/12/16 0103","1200 block of Delaware Avenue","Arrest","driving violation",-93.6798721,42.0333857
"16-001053","09/12/16 0207","09/12/16 0207","09/12/16 0207","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"16-001055","09/12/16 1550",NA,"09/12/16 1550","Friley Hall","Open","theft",-93.65045,42.0239234
"16-001057","09/12/16 2138",NA,"09/12/16 2138","Helser Hall","Open","theft",-93.6518379,42.02424
"16-001059","09/12/16 2318",NA,"09/12/16 2318","University Village","Open","harassment",-93.6441672,42.0427435
"16-001060","09/13/16 0126",NA,"09/13/16 0126","Memorial Union","Open","vandalism",-93.6459454,42.0236502
"16-001061","09/13/16 0755",NA,"09/13/16 0755","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001062","09/13/16 0916",NA,"09/13/16 0916","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001063","09/13/16 0929",NA,"09/13/16 0929","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001065","09/13/16 1206",NA,"09/13/16 1206","Student Services Building","Open","theft",-93.6501447,42.0253226
"16-001066","09/13/16 1308",NA,"09/13/16 1308","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001067","09/13/16 1339",NA,"09/13/16 1339","Physics Hall","Open","theft",-93.6472746,42.0295226
"16-001070","09/13/16 1623",NA,"09/13/16 1623","Oak Hall","Open","sexual assault",-93.6399695,42.0251247
"16-001069","09/13/16 1630",NA,"09/13/16 1630","Lot S7","Open","theft",-93.6331516,42.0140523
"16-001071","09/13/16 2209",NA,"09/13/16 2209","2500 block of Mortensen Road","Open","harassment",-93.6494426,42.0118551
"16-001074","09/14/16 1224",NA,"09/14/16 1224","Friley Hall","Open","theft",-93.65045,42.0239234
"16-001076","09/14/16 1257",NA,"09/14/16 1257","Lot S7","Open","theft",-93.6331516,42.0140523
"16-001079","09/14/16 1827",NA,"11/04/16 1842","Buchanan Hall","Recovered","theft",-93.642449,42.022653
"16-001080","09/14/16 2038",NA,"09/14/16 2038","University Village","Open","harassment",-93.6441672,42.0427435
"16-001081","09/14/16 2116",NA,"09/14/16 2116","State Gymnasium","Open","theft",-93.6538021,42.0246748
"16-001082","09/15/16 0112","09/15/16 0112","09/15/16 0112","Howard Avenue and Lincoln Way","Arrest","public intoxication",-93.6584515,42.0227284
"16-001083","09/15/16 0244","09/15/16 0244","09/15/16 0244","200 block Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"16-001084","09/15/16 1218",NA,"09/15/16 1218","Lot S7","Open","theft",-93.6331516,42.0140523
"16-001085","09/15/16 1419",NA,"09/15/16 1419","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001086","09/15/16 1448",NA,"09/15/16 1448","Armory Building","Open","theft",-93.6509474,42.029626
"16-001087","09/15/16 1659","09/15/16 1659","09/15/16 1659","North University Boulevard and Wallace Road","Arrest","driving violation",-93.6415414,42.0305048
"16-001088","09/15/16 1818",NA,"09/15/16 1818","Buchanan Hall","Open","theft",-93.642449,42.022653
"16-001090","09/16/16 0300","09/16/16 0300","09/16/16 0300","Hach Hall","Arrest","public intoxication",-93.6496834,42.0301324
"16-001091","09/16/16 0835",NA,"09/16/16 0835","Buchanan Hall","Open","vandalism",-93.642449,42.022653
"16-001092","09/16/16 1159","09/16/16 1159","09/16/16 1159","Frederiksen Court","Arrest","drug violation",-93.6440878,42.0340306
"16-001094","09/16/16 1331","09/16/16 1331","09/16/16 1331","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"16-001096","09/16/16 2207","09/16/16 2207","09/16/16 2207","Lot 39","Arrest","driving violation",-93.6424207,42.029879
"16-001097","09/17/16 0127","09/17/16 0127","09/17/16 0127","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"16-001098","09/17/16 0157","09/17/16 0157","09/17/16 0157","Legacy Tower","Arrest","alcohol violation",-93.6489377,42.0219747
"16-001099","09/17/16 0315","09/17/16 0315","09/17/16 0315","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"16-001100","09/17/16 0809",NA,"09/17/16 0809","Frederiksen Court","Unfounded","theft",-93.6440878,42.0340306
"16-001101","09/17/16 1357",NA,"09/17/16 1357","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001102","09/17/16 1759","09/17/16 1759","09/17/16 1759","Hawthorn Court Drive and Stange Road","Arrest","driving violation",-93.64473,42.0338708
"16-001103","09/17/16 1845",NA,"09/17/16 1845","Lot S6","Open","theft",-93.6333696,42.0132547
"16-001104","09/17/16 1908",NA,"09/17/16 1908","Lot S6","Open","theft",-93.6333696,42.0132547
"16-001105","09/17/16 2030","09/17/16 2030","09/17/16 2030","Dotson Drive and Harris Street","Arrest","drug violation",NA,NA
"16-001106","09/18/16 0059","09/18/16 0059","09/18/16 0059","Ash Avenue and Gable Lane","Arrest","driving violation",-93.6444023,42.0214733
"16-001107","09/18/16 0112","09/18/16 0112","09/18/16 0112","154 Sheldon Avenue","Arrest","public intoxication",-93.6542723,42.0242827
"16-001108","09/18/16 0207","09/18/16 0207","09/18/16 0207","210 Beach Road","Arrest","public intoxication",-93.6367006,42.0246261
"16-001108","09/18/16 0207","09/18/16 0207","09/18/16 0207","210 Beach Road","Arrest","alcohol violation",-93.6367006,42.0246261
"16-001109","09/18/16 0240","09/18/16 0240","09/18/16 0240","Dotson Drive and Tripp Street","Arrest","operating while intoxicated",-93.6713604,42.0198722
"16-001111","09/18/16 1423",NA,"09/18/16 1423","Lot 80","Open","vandalism",-93.6387182,42.0231395
"16-001112","09/18/16 1937","09/18/16 1937","09/18/16 1937","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"16-001114","09/18/16 2350",NA,"09/18/16 2350","Memorial Union","Open","vandalism",-93.6459454,42.0236502
"16-001115","09/19/16 0925",NA,"09/19/16 0925","3900 block of Maricopa Drive","Open","theft",-93.6689045,42.008411
"16-001116","09/19/16 1212",NA,"09/19/16 1212","Armory Building","Open","drug violation",-93.6509474,42.029626
"16-001117","09/19/16 1404",NA,"09/19/16 1404","Lot S7","Open","theft",-93.6331516,42.0140523
"16-001118","09/19/16 2152",NA,"09/19/16 2152","Lot 14B","Open","theft",NA,NA
"16-001119","09/19/16 2357",NA,"09/19/16 2357","Memorial Union","Open","vandalism",-93.6459454,42.0236502
"16-001122","09/20/16 1321",NA,"09/20/16 1321","Friley Hall","Open","theft",-93.65045,42.0239234
"16-001125","09/21/16 1016",NA,"09/21/16 1016","Eaton Hall","Open","theft",-93.6528168,42.0245839
"16-001126","09/21/16 1113",NA,"09/21/16 1113","Helser Hall","Open","theft",-93.6518379,42.02424
"16-001128","09/21/16 1204",NA,"09/21/16 1204","1102 Southern Hills Drive","Referred","theft",-93.6257787,42.00268
"16-001129","09/21/16 1402",NA,"09/21/16 1402","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001130","09/21/16 2050",NA,"09/21/16 2050","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"16-001131","09/22/16 0106","09/22/16 0106","09/22/16 0106","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"16-001132","09/22/16 0346","09/22/16 0346","09/22/16 0346","1406 Mayfield Drive","Closed","disorderly conduct",-93.6719499,42.0095341
"16-001134","09/22/16 0919",NA,"09/22/16 0919","1220 Walton Drive","Open","vandalism",-93.6694178,42.0116982
"16-001136","09/22/16 1407","09/22/16 1407","09/22/16 1407","Small Animal Hospital","Closed","disorderly conduct",NA,NA
"16-001139","09/22/16 1835","09/22/16 1835","09/22/16 1835","Wallace Hall","Arrest","alcohol violation",-93.6499279,42.0142261
"16-001141","09/22/16 2219","09/22/16 2219","09/22/16 2219","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
