"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"13-001054","08/16/13 0210","08/16/13 0210","08/16/13 0210","2700 block of Lincoln Way","Arrest","public intoxication",-93.6545215,42.022377
"13-001055","08/16/13 0232","08/16/13 0232","08/16/13 0232","200 block of Sheldon Avenue","Arrest","operating while intoxicated",-93.6543157,42.0261159
"13-001056","08/16/13 0351","08/16/13 0351","08/16/13 0351","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"13-001059","08/16/13 1807","08/16/13 1807","08/16/13 1807","Lincoln Way and Welch Road","Arrest","driving under suspension",-93.6501393,42.0227328
"13-001060","08/17/13 0002","08/17/13 0002","08/17/13 0002","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"13-001061","08/17/13 0017","08/17/13 0017","08/17/13 0017","2500 block of Lincoln Way","Arrest","public intoxication",-93.6506776,42.0223672
"13-001062","08/17/13 0131","08/17/13 0131","08/17/13 0131","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"13-001064","08/17/13 1604",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"13-001066","08/18/13 0017","08/18/13 0017","08/18/13 0017","Hayward Avenue and Knapp Street","Arrest","public intoxication",-93.6517339,42.0191154
"13-001067","08/18/13 0135","08/18/13 0135","08/18/13 0135","Lincoln Way and University Boulevard","Arrest","liquor law violation",-93.6332661,42.0228746
"13-001068","08/18/13 0217","08/18/13 0217","08/18/13 0217","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"13-001072","08/19/13 1441",NA,NA,"ISU Cemetery","Open","vandalism",NA,NA
"13-001073","08/20/13 0023","08/20/13 0023","08/20/13 0023","Arbor Street and State Avenue","Arrest","liquor law violation",-93.6591238,42.0209091
"13-001073","08/20/13 0023","08/20/13 0023","08/20/13 0023","Arbor Street and State Avenue","Arrest","false information",-93.6591238,42.0209091
"13-001074","08/20/13 0904",NA,NA,"Gilman Hall","Open","theft",-93.6486442,42.0294215
"13-001075","08/20/13 1453",NA,NA,"Maple-Willow-Larch","Open","theft",-93.6382459,42.0237874
"13-001076","08/20/13 1553",NA,NA,"Memorial Union","Open","harassment",-93.6459454,42.0236502
"13-001077","08/21/13 0124","08/21/13 0124","08/21/13 0124","100 block of Hayward Avenue","Arrest","public intoxication",-93.6517049,42.0227335
"13-001078","08/21/13 0136","08/21/13 0136","08/21/13 0136","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"13-001079","08/21/13 0156","08/21/13 0156","08/21/13 0156","State Gym","Arrest","public intoxication",-93.6536049,42.0250759
"13-001079","08/21/13 0156","08/21/13 0156","08/21/13 0156","State Gym","Arrest","interference",-93.6536049,42.0250759
"13-001079","08/21/13 0156","08/21/13 0156","08/21/13 0156","State Gym","Arrest","vandalism",-93.6536049,42.0250759
"13-001080","08/21/13 0621",NA,NA,"Lot 61","Open","theft",-93.6483506,42.0124764
"13-001082","08/21/13 1711","08/21/13 1711",NA,"Central Campus","Recovered","theft",-93.6464654,42.0266187
"13-001083","08/21/13 2156","08/21/13 2156","08/21/13 2156","Hayward Avenue and Lincoln Way","Arrest","driving under suspension",-93.6517059,42.0228461
"13-001084","08/22/13 0059","08/22/13 0059","08/22/13 0059","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-001084","08/22/13 0059","08/22/13 0059","08/22/13 0059","Knapp Street and Welch Avenue","Arrest","interference",-93.6500882,42.0191138
"13-001085","08/22/13 0208","08/22/13 0208","08/22/13 0208","Hayward Avenue and Hunt Street","Arrest","public intoxication",-93.6517575,42.0201314
"13-001087","08/22/13 0223","08/22/13 0223","08/22/13 0223","BRL","Arrest","trespass",-93.6519015,42.0274615
"13-001088","08/22/13 0249","08/22/13 0249","08/22/13 0249","Knapp Street and South Sheldon Avenue","Arrest","operating while intoxicated",-93.6541251,42.0191402
"13-001090","08/22/13 1022",NA,NA,"Catt Hall","Open","vandalism",-93.6456974,42.0278902
"13-001092","08/22/13 2210","08/22/13 2210","08/22/13 2210","Hayward Avenue and Knapp Street","Arrest","liquor law violation",-93.6517339,42.0191154
"13-001093","08/22/13 2346","08/22/13 2346","08/22/13 2346","Lincoln Way and Sheldon Avenue","Arrest","liquor law violation",-93.6542392,42.0227224
"13-001094","08/22/13 2352","08/22/13 2352","08/22/13 2352","Hunt Street and Sheldon Avenue","Arrest","public intoxication",-93.6542234,42.0201273
"13-001095","08/23/13 0012","08/23/13 0012","08/23/13 0012","Hilltop Road and Tripp Street","Arrest","liquor law violation",-93.6634289,42.0201153
"13-001096","08/23/13 0042","08/23/13 0042","08/23/13 0042","200 block of Sunset Drive","Arrest","liquor law violation",-93.6419602,42.0208075
"13-001097","08/23/13 0058","08/23/13 0058","08/23/13 0058","Beach Road and Lincoln Way","Arrest","public intoxication",-93.6394928,42.0227678
"13-001097","08/23/13 0058","08/23/13 0058","08/23/13 0058","Beach Road and Lincoln Way","Arrest","interference",-93.6394928,42.0227678
"13-001097","08/23/13 0058","08/23/13 0058","08/23/13 0058","Beach Road and Lincoln Way","Arrest","harassment",-93.6394928,42.0227678
"13-001098","08/23/13 0115","08/23/13 0115","08/23/13 0115","Beach Road and Lincoln Way","Arrest","public intoxication",-93.6394928,42.0227678
"13-001099","08/23/13 0124","08/23/13 0124","08/23/13 0124","Chamberlain Place and Chamberlain Street","Arrest","public intoxication",-93.650953,42.0214521
"13-001100","08/23/13 0129","08/23/13 0129","08/23/13 0129","Hayward Avenue and Storm Street","Arrest","public intoxication",-93.6516926,42.0161435
"13-001101","08/23/13 0151","08/23/13 0151","08/23/13 0151","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"13-001102","08/23/13 0224","08/23/13 0224","08/23/13 0224","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"13-001103","08/23/13 0232","08/23/13 0232","08/23/13 0232","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-001104","08/23/13 0325","08/23/13 0325","08/23/13 0325","State Gym","Arrest","public intoxication",-93.6536049,42.0250759
"13-001104","08/23/13 0325","08/23/13 0325","08/23/13 0325","State Gym","Arrest","drug violation",-93.6536049,42.0250759
"13-001105","08/23/13 0336","08/23/13 0336","08/23/13 0336","Lincoln Way and Union Drive","Arrest","operating while intoxicated",-93.64278,42.0226914
"13-001109","08/23/13 1758",NA,NA,"Scheman Building","Recovered","theft",-93.6367398,42.021491
"13-001110","08/23/13 2059","08/23/13 2059","08/23/13 2059","Osborn Drive and Wallace Road","Arrest","liquor law violation",-93.6415098,42.0288854
"13-001111","08/23/13 2305","08/23/13 2305","08/23/13 2305","Chamberlain Street and Stanton Avenue","Arrest","liquor law violation",-93.6484903,42.0214258
"13-001112","08/23/13 2306","08/23/13 2306","08/23/13 2306","Lot 59B","Arrest","liquor law violation",-93.652149,42.025067
"13-001113","08/23/13 2321","08/23/13 2321","08/23/13 2321","200 block of Stanton Avenue","Arrest","liquor law violation",-93.648229,42.021222
"13-001114","08/23/13 2337","08/23/13 2337","08/23/13 2337","2400 block of Knapp Street","Arrest","liquor law violation",-93.6485073,42.0191298
"13-001115","08/23/13 2352","08/23/13 2352","08/23/13 2352","Little Street and Welch Avenue","Arrest","liquor law violation",-93.650078,42.0176185
"13-001116","08/23/13 2354","08/23/13 2354","08/23/13 2354","Little Street and Welch Avenue","Arrest","liquor law violation",-93.650078,42.0176185
"13-001117","08/23/13 2357","08/23/13 2357","08/23/13 2357","400 block of Hayward Avenue","Arrest","public intoxication",-93.6517337,42.0191004
"13-001117","08/23/13 2357","08/23/13 2357","08/23/13 2357","400 block of Hayward Avenue","Arrest","liquor law violation",-93.6517337,42.0191004
"13-001118","08/24/13 0010","08/24/13 0010","08/24/13 0010","Knapp Street and South Sheldon Avenue","Arrest","liquor law violation",-93.6541251,42.0191402
"13-001119","08/24/13 0016","08/24/13 0016","08/24/13 0016","2400 block of Knapp Street","Arrest","liquor law violation",-93.6485073,42.0191298
"13-001120","08/24/13 0030","08/24/13 0030","08/24/13 0030","100 block of Campus Avenue","Arrest","operating while intoxicated",-93.6570426,42.0227322
"13-001120","08/24/13 0030","08/24/13 0030","08/24/13 0030","100 block of Campus Avenue","Arrest","drug violation",-93.6570426,42.0227322
"13-001121","08/24/13 0035","08/24/13 0035","08/24/13 0035","Lincoln Way and Stanton Avenue","Arrest","liquor law violation",-93.6485139,42.0227359
"13-001122","08/24/13 0056","08/24/13 0056","08/24/13 0056","Hayward Avenue and Hunt Street","Arrest","liquor law violation",-93.6517575,42.0201314
"13-001123","08/24/13 0056","08/24/13 0056","08/24/13 0056","2100 block of Lincoln Way","Arrest","public intoxication",-93.6398183,42.0223729
"13-001123","08/24/13 0056","08/24/13 0056","08/24/13 0056","2100 block of Lincoln Way","Arrest","interference",-93.6398183,42.0223729
"13-001123","08/24/13 0056","08/24/13 0056","08/24/13 0056","2100 block of Lincoln Way","Arrest","liquor law violation",-93.6398183,42.0223729
"13-001124","08/24/13 0129","08/24/13 0129","08/24/13 0129","300 block of Stanton Avenue","Arrest","public intoxication",-93.6481458,42.0202997
"13-001124","08/24/13 0129","08/24/13 0129","08/24/13 0129","300 block of Stanton Avenue","Arrest","interference",-93.6481458,42.0202997
"13-001124","08/24/13 0129","08/24/13 0129","08/24/13 0129","300 block of Stanton Avenue","Arrest","license violation",-93.6481458,42.0202997
"13-001124","08/24/13 0129","08/24/13 0129","08/24/13 0129","300 block of Stanton Avenue","Arrest","liquor law violation",-93.6481458,42.0202997
"13-001125","08/24/13 0149","08/24/13 0149","08/24/13 0149","Ash Avenue and Sunset Drive","Arrest","operating while intoxicated",-93.6443636,42.0201199
"13-001126","08/24/13 0158","08/24/13 0158","08/24/13 0158","Hayward Avenue and Little Street","Arrest","liquor law violation",-93.6517124,42.0176158
"13-001127","08/24/13 0218","08/24/13 0218","08/24/13 0218","Gateway Hills Park Drive and Mortensen Parkway","Arrest","public intoxication",-93.649344,42.0118567
"13-001128","08/24/13 0219","08/24/13 0219","08/24/13 0219","Knapp Street and Stanton Avenue","Arrest","liquor law violation",-93.6485073,42.0191298
"13-001129","08/24/13 0302","08/24/13 0302","08/24/13 0302","Union Drive and Welch Road","Arrest","public intoxication",-93.649224,42.0239964
"13-001129","08/24/13 0302","08/24/13 0302","08/24/13 0302","Union Drive and Welch Road","Arrest","liquor law violation",-93.649224,42.0239964
"13-001129","08/24/13 0302","08/24/13 0302","08/24/13 0302","Union Drive and Welch Road","Arrest","license violation",-93.649224,42.0239964
"13-001130","08/24/13 0333","08/24/13 0333","08/24/13 0333","Beach Road and Lincoln Way","Arrest","liquor law violation",-93.6394928,42.0227678
"13-001130","08/24/13 0333","08/24/13 0333","08/24/13 0333","Beach Road and Lincoln Way","Arrest","license violation",-93.6394928,42.0227678
"13-001135","08/24/13 2042","08/24/13 2042","08/24/13 2042","Eaton Hall","Arrest","liquor law violation",-93.6528168,42.0245839
"13-001136","08/24/13 2120","08/24/13 2120","08/24/13 2120","Beach Road and Richardson Court","Arrest","drug violation",-93.639189,42.02383
"13-001137","08/24/13 2203","08/24/13 2203","08/24/13 2203","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"13-001137","08/24/13 2203","08/24/13 2203","08/24/13 2203","Ash Avenue and Lincoln Way","Arrest","license violation",-93.64441,42.0226961
"13-001138","08/24/13 2313","08/24/13 2313","08/24/13 2313","Hyland Avenue and Lincoln Way","Arrest","liquor law violation",-93.6555907,42.0227264
"13-001141","08/25/13 0021","08/25/13 0021","08/25/13 0021","Arbor Street and South Hyland Avenue","Arrest","public intoxication",-93.6555561,42.0209196
"13-001142","08/25/13 0029","08/25/13 0029","08/25/13 0029","Lot A1","Arrest","public intoxication",-93.6378505,42.0192336
"13-001143","08/25/13 0032","08/25/13 0032","08/25/13 0032","Lincoln Way and Union Drive","Arrest","public intoxication",-93.64278,42.0226914
"13-001144","08/25/13 0050","08/25/13 0050","08/25/13 0050","2100 block of Lincoln Way","Arrest","liquor law violation",-93.6398183,42.0223729
"13-001145","08/25/13 0052","08/25/13 0052","08/25/13 0052","Ash Avenue and Gable Lane","Arrest","liquor law violation",-93.6444023,42.0214733
"13-001146","08/25/13 0101","08/25/13 0101","08/25/13 0101","Ash Avenue and Gable Lane","Arrest","liquor law violation",-93.6444023,42.0214733
"13-001147","08/25/13 0109","08/25/13 0109","08/25/13 0109","Gable Lane and Gray Avenue","Arrest","liquor law violation",-93.6420176,42.0214957
"13-001148","08/25/13 0115","08/25/13 0115","08/25/13 0115","2300 block of Knapp Street","Arrest","liquor law violation",-93.6463997,42.0191478
"13-001149","08/25/13 0123","08/25/13 0123","08/25/13 0123","Lot 62","Arrest","public intoxication",-93.6431646,42.0217945
"13-001150","08/25/13 0140","08/25/13 0140","08/25/13 0140","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"13-001151","08/25/13 0152","08/25/13 0152","08/25/13 0152","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"13-001152","08/25/13 0232","08/25/13 0232","08/25/13 0232","Arbor Street and South Hyland Avenue","Arrest","liquor law violation",-93.6555561,42.0209196
"13-001153","08/25/13 0234","08/25/13 0234","08/25/13 0234","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"13-001153","08/25/13 0234","08/25/13 0234","08/25/13 0234","Hayward Avenue and Knapp Street","Arrest","theft",-93.6517339,42.0191154
"13-001153","08/25/13 0234","08/25/13 0234","08/25/13 0234","Hayward Avenue and Knapp Street","Arrest","license violation",-93.6517339,42.0191154
"13-001154","08/25/13 0302","08/25/13 0302","08/25/13 0302","Maple-Willow-Larch Commons","Arrest","public intoxication",-93.6382459,42.0237874
"13-001154","08/25/13 0302","08/25/13 0302","08/25/13 0302","Maple-Willow-Larch Commons","Arrest","interference",-93.6382459,42.0237874
"13-001154","08/25/13 0302","08/25/13 0302","08/25/13 0302","Maple-Willow-Larch Commons","Arrest","liquor law violation",-93.6382459,42.0237874
"13-001154","08/25/13 0302","08/25/13 0302","08/25/13 0302","Maple-Willow-Larch Commons","Arrest","license violation",-93.6382459,42.0237874
"13-001154","08/25/13 0302","08/25/13 0302","08/25/13 0302","Maple-Willow-Larch Commons","Arrest","drug violation",-93.6382459,42.0237874
"13-001156","08/25/13 0443","08/25/13 0443","08/25/13 0443","Chamberlain Street and Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214474
"13-001158","08/25/13 1521",NA,NA,"Larch Hall","Recovered","theft",-93.6382868,42.0232779
"13-001159","08/25/13 1601","08/25/13 1601","08/25/13 1601","Stange Road and University Boulevard","Arrest","public intoxication",-93.6446613,42.030518
"13-001160","08/25/13 2344","08/25/13 2344","08/25/13 2344","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"13-001160","08/25/13 2344","08/25/13 2344","08/25/13 2344","Buchanan Hall","Arrest","liquor law violation",-93.642449,42.022653
"13-001163","08/26/13 1555","08/26/13 1555","08/26/13 1555","Hawthorn Court Drive","Arrest","driving under suspension",-93.643986,42.0338685
"13-001163","08/26/13 1555","08/26/13 1555","08/26/13 1555","Hawthorn Court Drive","Arrest","assault",-93.643986,42.0338685
"13-001164","08/26/13 1621",NA,NA,"100 block Stanton Avenue","Open","theft",-93.6485138,42.0227307
"13-001167","08/27/13 0208","08/27/13 0208","08/27/13 0208","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"13-001168","08/27/13 0234","08/27/13 0234","08/27/13 0234","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"13-001169","08/27/13 0722",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"13-001172","08/27/13 1307",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-001173","08/27/13 2107",NA,NA,"Gerdin Business Building","Open","vandalism",-93.6444688,42.0254011
"13-001176","08/28/13 0857",NA,NA,"Lot C5","Open","hit and run",-93.634768,42.0177172
"13-001177","08/28/13 0926",NA,NA,"Lincoln Way and Welch Avenue","Open","assault",-93.6501393,42.0227328
"13-001179","08/28/13 1237",NA,NA,"Beyer Hall","Open","theft",-93.6529169,42.0259395
"13-001182","08/28/13 1357",NA,NA,"Kildee Hall","Open","theft",-93.6438587,42.0295129
"13-001183","08/28/13 2229",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"13-001184","08/28/13 2346",NA,NA,"Lot 62","Open","hit and run",-93.6431646,42.0217945
"13-001185","08/29/13 0135","08/29/13 0135","08/29/13 0135","2500 block of Chamberlain Street","Arrest","public intoxication",-93.6500819,42.0214429
"13-001187","08/29/13 1214",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-001188","08/29/13 2243","08/29/13 2243","08/29/13 2243","Union Drive and Welch Road","Arrest","public intoxication",-93.649224,42.0239964
"13-001194","08/30/13 0024","08/30/13 0224","08/30/13 0224","2500 block of University Boulevard","Arrest","eluding",-93.6384451,42.0002402
"13-001194","08/30/13 0024","08/30/13 0024","08/30/13 0024","2500 block of University Boulevard","Arrest","interference",-93.6384451,42.0002402
"13-001190","08/30/13 0049","08/30/13 0049","08/30/13 0049","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"13-001191","08/30/13 0109","08/30/13 0109","08/30/13 0109","Arbor Street and Hyland Avenue","Arrest","drug violation",-93.6555561,42.0209196
"13-001192","08/30/13 0146","08/30/13 0146","08/30/13 0146","100 block of Hayward Avenue","Arrest","public intoxication",-93.6517049,42.0227335
"13-001193","08/30/13 0158",NA,NA,"Hayward Avenue and Storm Street","Open","assault",-93.6516926,42.0161435
"13-001194","08/30/13 0224","08/30/13 0224","08/30/13 0224","2500 block of University Boulevard","Arrest","operating while intoxicated",-93.6384451,42.0002402
"13-001195","08/30/13 0237","08/30/13 0237","08/30/13 0237","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"13-001196","08/30/13 0311","08/30/13 0311","08/30/13 0311","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"13-001198","08/30/13 1427",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"13-001199","08/30/13 1444",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-001202","08/30/13 1600","08/30/13 1600","08/30/13 1600","Freeman Hall","Arrest","liquor law violation",-93.6416614,42.0247633
"13-001202","08/30/13 1600","08/30/13 1600","08/30/13 1600","Freeman Hall","Arrest","drug violation",-93.6416614,42.0247633
"13-001200","08/30/13 1610",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"13-001204","08/30/13 2258","08/30/13 2258","08/30/13 2258","Ash Avenue and Sunset Drive","Arrest","public intoxication",-93.6443636,42.0201199
"13-001204","08/30/13 2258","08/30/13 2258","08/30/13 2258","Ash Avenue and Sunset Drive","Arrest","liquor law violation",-93.6443636,42.0201199
"13-001204","08/30/13 2258","08/30/13 2258","08/30/13 2258","Ash Avenue and Sunset Drive","Arrest","license violation",-93.6443636,42.0201199
"13-001206","08/30/13 2351","08/30/13 2351","08/30/13 2351","2800 block of Arbor Street","Arrest","liquor law violation",-93.6550111,42.0207911
"13-001210","08/31/13 0040","08/31/13 0040","08/31/13 0040","Ames Intermodal Facility","Closed","assault",-93.6523433,42.0210166
"13-001207","08/31/13 0047","08/31/13 0047","08/31/13 0047","Hayward Avenue and Knapp Street","Arrest","liquor law violation",-93.6517339,42.0191154
"13-001208","08/31/13 0052","08/31/13 0052","08/31/13 0052","Arbor Street and Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"13-001209","08/31/13 0104","08/31/13 0104","08/31/13 0104","Hayward Avenue and Knapp Street","Arrest","liquor law violation",-93.6517339,42.0191154
"13-001211","08/31/13 0104","08/31/13 0104","08/31/13 0104","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-001212","08/31/13 0110","08/31/13 0110","08/31/13 0110","Hayward Avenue and Hunt Street","Arrest","liquor law violation",-93.6517575,42.0201314
"13-001213","08/31/13 0130","08/31/13 0130","08/31/13 0130","Lot 59B","Arrest","public intoxication",-93.652149,42.025067
"13-001214","08/31/13 0214","08/31/13 0214","08/31/13 0214","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"13-001215","08/31/13 0215","08/31/13 0215","08/31/13 0215","Knapp Street and Lynn Avenue","Arrest","operating while intoxicated",-93.6463784,42.019148
"13-001216","08/31/13 0245","08/31/13 0245","08/31/13 0245","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"13-001218","08/31/13 0424","08/31/13 0424","08/31/13 0424","Lot 61A","Arrest","public intoxication",-93.6483506,42.0124764
"13-001218","08/31/13 0424","08/31/13 0424","08/31/13 0424","Lot 61A","Arrest","theft",-93.6483506,42.0124764
"13-001218","08/31/13 0424","08/31/13 0424","08/31/13 0424","Lot 61A","Arrest","vandalism",-93.6483506,42.0124764
"13-001220","08/31/13 1433","08/31/13 1433","08/31/13 1433","Lot 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"13-001221","08/31/13 1459","08/31/13 1459","08/31/13 1459","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001221","08/31/13 1459","08/31/13 1459","08/31/13 1459","Lot G3","Arrest","false information",-93.6227301,42.0493019
"13-001222","08/31/13 1600","08/31/13 1600","08/31/13 1600","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001223","08/31/13 1612","08/31/13 1612","08/31/13 1612","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001225","08/31/13 1616","08/31/13 1616","08/31/13 1616","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001224","08/31/13 1617","08/31/13 1617","08/31/13 1617","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001226","08/31/13 1628","08/31/13 1628","08/31/13 1628","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001227","08/31/13 1638","08/31/13 1638","08/31/13 1638","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001229","08/31/13 1648","08/31/13 1648","08/31/13 1648","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001228","08/31/13 1649","08/31/13 1649","08/31/13 1649","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001230","08/31/13 1659","08/31/13 1659","08/31/13 1659","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001231","08/31/13 1705","08/31/13 1705","08/31/13 1705","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001234","08/31/13 1708","08/31/13 1708","08/31/13 1708","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001232","08/31/13 1710","08/31/13 1710","08/31/13 1710","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001233","08/31/13 1723","08/31/13 1723","08/31/13 1723","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001235","08/31/13 1735","08/31/13 1735","08/31/13 1735","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001236","08/31/13 1803","08/31/13 1803","08/31/13 1803","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001238","08/31/13 1842","08/31/13 1842","08/31/13 1842","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001238","08/31/13 1842","08/31/13 1842","08/31/13 1842","Lot G3","Arrest","false information",-93.6227301,42.0493019
"13-001240","08/31/13 1851","08/31/13 1851","08/31/13 1851","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"13-001241","08/31/13 1912","08/31/13 1912","08/31/13 1912","Lot S4","Arrest","liquor law violation",-93.6348588,42.0120423
"13-001242","08/31/13 1914","08/31/13 1914","08/31/13 1914","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001243","08/31/13 2010","08/31/13 2010","08/31/13 2010","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001244","08/31/13 2116","08/31/13 2116","08/31/13 2116","South 4th Street and University Boulevard","Arrest","public intoxication",-93.63108,42.016262
"13-001245","08/31/13 2122","08/31/13 2122","08/31/13 2122","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001246","08/31/13 2304","08/31/13 2304","08/31/13 2304","Lot G3","Arrest","operating while intoxicated",-93.6227301,42.0493019
"13-001247","08/31/13 2335","08/31/13 2335","08/31/13 2335","Fisher Theater","Arrest","public intoxication",NA,NA
"13-001248","08/31/13 2339",NA,NA,"Jack Trice Stadium","Open","theft",-93.635664,42.016144
"13-001249","08/31/13 2345","08/31/13 2345","08/31/13 2345","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"13-001250","09/01/13 0128","09/01/13 0128","09/01/13 0128","Hyland Avenue and Lincoln Way","Arrest","public intoxication",-93.6555907,42.0227264
"13-001252","09/01/13 0145","09/01/13 0145","09/01/13 0145","Knapp Street and Lynn Avenue","Arrest","liquor law violation",-93.6463784,42.019148
"13-001253","09/01/13 0150","09/01/13 0150","09/01/13 0150","Knapp Street and Lynn Avenue","Arrest","liquor law violation",-93.6463784,42.019148
"13-001254","09/01/13 0203","09/01/13 0203","09/01/13 0203","Ames Intermodal Facility","Arrest","liquor law violation",-93.6523433,42.0210166
"13-001255","09/01/13 0221","09/01/13 0221","09/01/13 0221","Beyer Court and Union Drive","Arrest","public intoxication",-93.6507255,42.0251486
"13-001257","09/01/13 0240","09/01/13 0240","09/01/13 0240","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"13-001257","09/01/13 0240","09/01/13 0240","09/01/13 0240","Lincoln Way and University Boulevard","Arrest","liquor law violation",-93.6332661,42.0228746
"13-001258","09/01/13 0248","09/01/13 0248","09/01/13 0248","Lot 112","Arrest","public intoxication",-93.6464654,42.0266187
"13-001260","09/01/13 1232",NA,NA,"Lot 62","Open","hit and run",-93.6431646,42.0217945
"13-001262","09/01/13 2219","09/01/13 2219","09/01/13 2219","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"13-001264","09/02/13 0142","09/02/13 0142","09/02/13 0142","200 block of Stanton Avenue","Arrest","liquor law violation",-93.648229,42.021222
"13-001267","09/02/13 0212","09/02/13 0212","09/02/13 0212","Sheldon Avenue and Union Drive","Arrest","operating while intoxicated",-93.6543018,42.0253597
"13-001267","09/02/13 0212","09/02/13 0212","09/02/13 0212","Sheldon Avenue and Union Drive","Arrest","drug violation",-93.6543018,42.0253597
"13-001267","09/02/13 0212","09/02/13 0212","09/02/13 0212","Sheldon Avenue and Union Drive","Arrest","liquor law violation",-93.6543018,42.0253597
"13-001266","09/02/13 0223","09/02/13 0223","09/02/13 0223","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"13-001268","09/02/13 0305","09/02/13 0305","09/02/13 0305","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"13-001269","09/02/13 1114",NA,NA,"Lot 112","Open","vandalism",-93.6464654,42.0266187
"13-001271","09/02/13 1741",NA,NA,"Helser Hall","Open","theft",-93.6518379,42.02424
"13-001272","09/02/13 2338","09/02/13 2338","09/02/13 2338","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"13-001272","09/02/13 2338","09/02/13 2338","09/02/13 2338","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"13-001273","09/02/13 2355",NA,"09/02/13 2355","Lot G7","Arrest","liquor law violation",-93.6420154,42.0237318
