"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"12-00958","08/22/12 1419",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"12-009561","08/23/12 0220","08/23/12 0220","08/23/12 0220","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"12-009563","08/23/12 1553","08/23/12 1553",NA,"Memorial Union Ramp","Closed","theft",-93.6449075,42.0234906
"12-009566","08/23/12 2312","08/23/12 2312","08/23/12 2312","2300 block Knapp Street","Arrest","liquor law violation",-93.6463997,42.0191478
"12-009568","08/24/12 0240","08/24/12 0240","08/24/12 0240","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"12-009569","08/24/12 0300","08/24/12 0300","08/24/12 0300","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"12-009570","08/24/12 1416","08/24/12 1416","08/24/12 1416","University Village","Arrest","trespass",-93.6441672,42.0427435
"12-009570","08/24/12 1416","08/24/12 1416","08/24/12 1416","University Village","Arrest","transient merchant",-93.6441672,42.0427435
"12-009572","08/24/12 2250","08/24/12 2250","08/24/12 2250","Hayward Avenue and Knapp Street","Arrest","liquor law violation",-93.6517339,42.0191154
"12-009573","08/25/12 0008","08/25/12 0008","08/25/12 0008","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009574","08/25/12 0022","08/25/12 0022","08/25/12 0022","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009576","08/25/12 0030","08/25/12 0030","08/25/12 0030","Chamberlain Street and Lynn Avenue","Arrest","liquor law violation",-93.6464356,42.0215381
"12-009575","08/25/12 0032","08/25/12 0032","08/25/12 0032","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009578","08/25/12 0038","08/25/12 0038","08/25/12 0038","300 block of Welch Avenue","Arrest","liquor law violation",-93.6497151,42.0200666
"12-009577","08/25/12 0041","08/25/12 0041","08/25/12 0041","Knapp Street and Lynn Avenue","Arrest","liquor law violation",-93.6463784,42.019148
"12-009579","08/25/12 0041","08/25/12 0041","08/25/12 0041","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009580","08/25/12 0054","08/25/12 0054","08/25/12 0054","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"12-009581","08/25/12 0059","08/25/12 0059","08/25/12 0059","Chamberlain Street and Hayward Avenue","Arrest","operating while intoxicated",-93.6517204,42.0214474
"12-009582","08/25/12 0100","08/25/12 0100","08/25/12 0100","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"12-009582","08/25/12 0100","08/25/12 0100","08/25/12 0100","Lincoln Way and Sheldon Avenue","Arrest","interference",-93.6542392,42.0227224
"12-009583","08/25/12 0122","08/25/12 0122","08/25/12 0122","Hyland Avenue and Lincoln Way","Arrest","liquor law violation",-93.6555907,42.0227264
"12-009584","08/25/12 0201","08/25/12 0201","08/25/12 0201","400 block of Hayward Avenue","Arrest","public intoxication",-93.6517337,42.0191004
"12-009586","08/25/12 0335","08/25/12 0335","08/25/12 0335","Knapp Street and Stanton Avenue","Arrest","liquor law violation",-93.6485073,42.0191298
"12-009587","08/25/12 0604","08/25/12 0604","08/25/12 0604","Center Drive and Lincoln Way","Arrest","public intoxication",NA,NA
"12-009588","08/25/12 0909",NA,NA,"Catt Hall","Open","theft",-93.6456974,42.0278902
"12-009589","08/26/12 0016","08/26/12 0016","08/26/12 0016","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009590","08/26/12 0019","08/26/12 0019","08/26/12 0019","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-009591","08/26/12 0022","08/26/12 0022","08/26/12 0022","200 block of Stanton Avenue","Arrest","liquor law violation",-93.648229,42.021222
"12-009592","08/26/12 0106","08/26/12 0106","08/26/12 0106","Chamberlain Street and Lynn Avenue","Arrest","liquor law violation",-93.6464356,42.0215381
"12-009593","08/26/12 0158","08/26/12 0158","08/26/12 0158","200 block of Lynn Avenue","Arrest","operating while intoxicated",-93.6458095,42.0207988
"12-009596","08/26/12 0220","08/26/12 0220","08/26/12 0220","2000 block of Greeley Street","Arrest","public intoxication",-93.6394593,42.01975
"12-009597","08/26/12 0812",NA,NA,"University Village","Open","sexual assault",-93.6441672,42.0427435
"12-009602","08/27/12 0608",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"12-009603","08/27/12 0759",NA,NA,"Hach Hall","Open","vandalism",-93.6496834,42.0301324
"12-009607","08/27/12 1712",NA,NA,"Martin Hall","Open","theft",-93.6529424,42.0238665
"12-009608","08/27/12 1909",NA,NA,"State Gym","Open","theft",-93.6536049,42.0250759
"12-009609","08/27/12 2125",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"12-009611","08/28/12 0750",NA,NA,"Willow Hall","Open","harassment",-93.6377325,42.0239136
"12-009613","08/28/12 1555",NA,NA,"Plant Pathology Greenhouse","Open","theft",-93.6410549,42.0297036
"12-009616","08/28/12 2117","08/28/12 2117","08/28/12 2117","Pammel Drive and WOI Road","Arrest","operating while intoxicated",-93.6502722,42.0305197
"12-009617","08/28/12 2243","08/28/12 2243","08/28/12 2243","Knapp Street and Welch Avenue","Arrest","drug violation",-93.6500882,42.0191138
"12-009618","08/29/12 1642",NA,NA,"Buchanan Hall","Open","harassment",-93.642449,42.022653
"12-009619","08/29/12 2056","08/29/12 2056","08/29/12 2056","Hayward Avenue and Lincoln Way","Arrest","drug violation",-93.6517059,42.0228461
"12-009620","08/30/12 0202","08/30/12 0202","08/30/12 0202","Forest Hills Drive and Hyland Avenue","Arrest","operating while intoxicated",-93.6556793,42.0305867
"12-009621","08/30/12 1900",NA,NA,"2300 block Edenburn Drive","Open","harassment",-93.640547,42.0448257
"12-009623","08/30/12 2251","08/30/12 2251","08/30/12 2251","Ash Avenue and Lincoln Way","Arrest","liquor law violation",-93.64441,42.0226961
"12-009623","08/30/12 2251","08/30/12 2251","08/30/12 2251","Ash Avenue and Lincoln Way","Arrest","drug violation",-93.64441,42.0226961
"12-009625","08/31/12 0038","08/31/12 0038","08/31/12 0038","Little Street and Welch Avenue","Arrest","operating while intoxicated",-93.650078,42.0176185
"12-009625","08/31/12 0038","08/31/12 0038","08/31/12 0038","Little Street and Welch Avenue","Arrest","drug violation",-93.650078,42.0176185
"12-009627","08/31/12 1547",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"12-009629","08/31/12 2309","08/31/12 2309","08/31/12 2309","Lincoln Way and State Avenue","Arrest","public intoxication",-93.6591203,42.0227266
"12-009629","08/31/12 2309","08/31/12 2309","08/31/12 2309","Lincoln Way and State Avenue","Arrest","harassment",-93.6591203,42.0227266
"12-009630","09/01/12 0029","09/01/12 0029","09/01/12 0029","Eaton Hall","Arrest","public intoxication",-93.6528168,42.0245839
"12-009631","09/01/12 0046",NA,NA,"Chamberlain Street and Stanton Avenue","Open","assault",-93.6484903,42.0214258
"12-009632","09/01/12 0200","09/01/12 0200","09/01/12 0200","Hayward Avenue and Knapp Street","Arrest","liquor law violation",-93.6517339,42.0191154
"12-009633","09/01/12 0223","09/01/12 0223","09/01/12 0223","Hyland Avenue and Sheldon Street","Arrest","public intoxication",NA,NA
"12-009636","09/01/12 0933","09/01/12 0933","09/01/12 0933","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009637","09/01/12 0954","09/01/12 0954","09/01/12 0954","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"12-009638","09/01/12 1006","09/01/12 1006","09/01/12 1006","Lot S1","Arrest","liquor law violation",-93.637653,42.0127743
"12-009639","09/01/12 1024","09/01/12 1024","09/01/12 1024","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009640","09/01/12 1037","09/01/12 1037","09/01/12 1037","Lot S3","Arrest","liquor law violation",-93.6348588,42.0120423
"12-009641","09/01/12 1040","09/01/12 1040","09/01/12 1040","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009642","09/01/12 1109","09/01/12 1109","09/01/12 1109","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009645","09/01/12 1119","09/01/12 1119","09/01/12 1119","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009644","09/01/12 1122","09/01/12 1122","09/01/12 1122","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009643","09/01/12 1124","09/01/12 1124","09/01/12 1124","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009646","09/01/12 1133","09/01/12 1133","09/01/12 1133","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009651","09/01/12 1134","09/01/12 1134","09/01/12 1134","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009651","09/01/12 1134","09/01/12 1134","09/01/12 1134","Lot G3","Arrest","theft",-93.6227301,42.0493019
"12-009648","09/01/12 1135","09/01/12 1135","09/01/12 1135","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009647","09/01/12 1137",NA,NA,"1000 block of Hayward Avenue","Open","theft",-93.6516675,42.0132918
"12-009650","09/01/12 1139","09/01/12 1139","09/01/12 1139","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009649","09/01/12 1142","09/01/12 1142","09/01/12 1142","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009652","09/01/12 1154","09/01/12 1154","09/01/12 1154","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009653","09/01/12 1210","09/01/12 1210","09/01/12 1210","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009654","09/01/12 1254","09/01/12 1254","09/01/12 1254","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"12-009655","09/01/12 1308","09/01/12 1308","09/01/12 1308","Lot S8","Arrest","liquor law violation",-93.6334165,42.0148466
"12-009656","09/01/12 1311","09/01/12 1311","09/01/12 1311","South 16th Street and University Boulevard","Arrest","liquor law violation",-93.6337562,42.0114627
"12-009657","09/01/12 1316","09/01/12 1316","09/01/12 1316","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009658","09/01/12 1319","09/01/12 1319","09/01/12 1319","South 4th Street","Arrest","liquor law violation",-93.6267181,42.0192005
"12-009659","09/01/12 1326","09/01/12 1326","09/01/12 1326","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009660","09/01/12 1329","09/01/12 1329","09/01/12 1329","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009661","09/01/12 1335","09/01/12 1335","09/01/12 1335","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009662","09/01/12 1338","09/01/12 1338","09/01/12 1338","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009663","09/01/12 1342","09/01/12 1342","09/01/12 1342","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009664","09/01/12 1355","09/01/12 1355","09/01/12 1355","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009665","09/01/12 1404","09/01/12 1404","09/01/12 1404","Lot S7","Arrest","liquor law violation",-93.6331516,42.0140523
"12-009667","09/01/12 1416","09/01/12 1416","09/01/12 1416","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009668","09/01/12 1419","09/01/12 1419","09/01/12 1419","South 4th Street","Arrest","liquor law violation",-93.6267181,42.0192005
"12-009669","09/01/12 1429","09/01/12 1429","09/01/12 1429","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009672","09/01/12 1435","09/01/12 1435","09/01/12 1435","Lot S3","Arrest","liquor law violation",-93.6348588,42.0120423
"12-009672","09/01/12 1435","09/01/12 1435","09/01/12 1435","Lot S3","Arrest","interference",-93.6348588,42.0120423
"12-009671","09/01/12 1439","09/01/12 1439","09/01/12 1439","Lot C6","Arrest","public intoxication",-93.6347647,42.0167821
"12-009670","09/01/12 1447","09/01/12 1447","09/01/12 1447","South 16th Street and University Boulevard","Arrest","liquor law violation",-93.6337562,42.0114627
"12-009670","09/01/12 1447","09/01/12 1447","09/01/12 1447","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"12-009670","09/01/12 1447","09/01/12 1447","09/01/12 1447","South 16th Street and University Boulevard","Arrest","interference",-93.6337562,42.0114627
"12-009673","09/01/12 1501","09/01/12 1501","09/01/12 1501","Lot A2 and Center Drive","Arrest","liquor law violation",NA,NA
"12-009674","09/01/12 1526","09/01/12 1526","09/01/12 1526","Lot C5","Arrest","public intoxication",-93.634768,42.0177172
"12-009675","09/01/12 1552","09/01/12 1552","09/01/12 1552","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009676","09/01/12 1622","09/01/12 1622","09/01/12 1622","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009676","09/01/12 1622","09/01/12 1622","09/01/12 1622","Lot G3","Arrest","false information",-93.6227301,42.0493019
"12-009676","09/01/12 1622","09/01/12 1622","09/01/12 1622","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009677","09/01/12 1653","09/01/12 1653","09/01/12 1653","Lot C6","Arrest","public intoxication",-93.6347647,42.0167821
"12-009678","09/01/12 1812","09/01/12 1812","09/01/12 1812","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009680","09/01/12 2109","09/01/12 2109","09/01/12 2109","University Boulevard and Wallace Road","Arrest","liquor law violation",-93.6415414,42.0305048
"12-009681","09/01/12 2147","09/01/12 2147","09/01/12 2147","Frederiksen Court","Arrest","liquor law violation",-93.6440878,42.0340306
"12-009682","09/01/12 2149","09/01/12 2149","09/01/12 2149","Frederiksen Court","Arrest","liquor law violation",-93.6440878,42.0340306
"12-009684","09/01/12 2223","09/01/12 2223","09/01/12 2223","Lot 61B","Arrest","drug violation",-93.6483675,42.0135352
"12-009683","09/01/12 2224","09/01/12 2224","09/01/12 2224","Central Campus","Arrest","public intoxication",-93.6464654,42.0266187
"12-009685","09/01/12 2246","09/01/12 2246","09/01/12 2246","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"12-009685","09/01/12 2246","09/01/12 2246","09/01/12 2246","Frederiksen Court","Arrest","vandalism",-93.6440878,42.0340306
"12-009687","09/02/12 0009","09/02/12 0009","09/02/12 0009","Hayward Avenue and Storm Street","Arrest","liquor law violation",-93.6516926,42.0161435
"12-009688","09/02/12 0105","09/02/12 0105","09/02/12 0105","Little Street and Welch Avenue","Arrest","liquor law violation",-93.650078,42.0176185
"12-009691","09/02/12 0133","09/02/12 0133","09/02/12 0133","Lied Recreation Center","Arrest","public intoxication",-93.6372142,42.0267276
"12-009692","09/02/12 0209","09/02/12 0209","09/02/12 0209","Hayward Avenue and Storm Street","Arrest","operating while intoxicated",-93.6516926,42.0161435
"12-009695","09/02/12 2303","09/02/12 2303","09/02/12 2303","Lincoln Way and University Boulevard","Arrest","driving under suspension",-93.6332661,42.0228746
"12-009696","09/03/12 0058","09/03/12 0058","09/03/12 0058","Ash Avenue and Sunset Drive","Arrest","liquor law violation",-93.6443636,42.0201199
"12-009697","09/03/12 0117","09/03/12 0117","09/03/12 0117","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-009698","09/03/12 0134","09/03/12 0134","09/03/12 0134","Knapp Street and Lynn Avenue","Arrest","liquor law violation",-93.6463784,42.019148
"12-009699","09/03/12 0144","09/03/12 0144","09/03/12 0144","Hayward Avenue and Little Street","Arrest","public intoxication",-93.6517124,42.0176158
"12-009700","09/03/12 0324","09/03/12 0324","09/03/12 0324","Hayward Avenue and Little Street","Arrest","drug violation",-93.6517124,42.0176158
"12-009704","09/04/12 1251",NA,NA,"Lyon Hall","Open","theft",-93.6424864,42.0245055
"12-009705","09/04/12 1455",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-009706","09/04/12 1745",NA,NA,"Armory","Open","theft",-93.6509474,42.029626
"12-009707","09/04/12 2043",NA,NA,"Oak Hall","Open","harassment",-93.6399695,42.0251247
"12-009708","09/05/12 0925",NA,NA,"Communications Building","Open","theft",-93.650922,42.0310143
"12-009710","09/05/12 1953",NA,NA,"Armory","Open","theft",-93.6509474,42.029626
"12-009712","09/06/12 0040","09/06/12 0040","09/06/12 0040","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"12-009714","09/06/12 1141",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-009715","09/06/12 1417",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-009717","09/06/12 1620",NA,NA,"Lot 61B","Open","vandalism",-93.6483675,42.0135352
"12-009719","09/07/12 0031","09/07/12 0031","09/07/12 0031","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"12-009719","09/07/12 0031","09/07/12 0031","09/07/12 0031","100 block of Welch Avenue","Arrest","interference",-93.6501392,42.02272
"12-009719","09/07/12 0031","09/07/12 0031","09/07/12 0031","100 block of Welch Avenue","Arrest","assault",-93.6501392,42.02272
"12-009720","09/07/12 0122","09/07/12 0122","09/07/12 0122","200 block of Welch Avenue","Arrest","liquor law violation",-93.6501941,42.0214439
"12-009721","09/07/12 0202","09/07/12 0202","09/07/12 0202","2500 block of Chamberlain Street","Arrest","public intoxication",-93.6500819,42.0214429
"12-009722","09/07/12 0219","09/07/12 0219","09/07/12 0219","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-009724","09/07/12 1305",NA,NA,"Maple-Willow-Larch","Open","harassment",-93.6382459,42.0237874
"12-009725","09/07/12 1507",NA,NA,"Helser Hall","Open","theft",-93.6518379,42.02424
"12-009726","09/07/12 1857",NA,NA,"Parks Library","Open","harassment",-93.6488141,42.0281254
"12-009727","09/07/12 2230","09/07/12 2230","09/07/12 2230","Maple Hall","Arrest","liquor law violation",-93.6387491,42.023654
"12-009729","09/08/12 0151",NA,NA,"Memorial Union Ramp","Open","vandalism",-93.6449075,42.0234906
"12-009730","09/08/12 2114","09/08/12 2114","09/08/12 2114","Hayward Avenue and Little Street","Arrest","liquor law violation",-93.6517124,42.0176158
"12-009732","09/09/12 0144","09/09/12 0144","09/09/12 0144","Knapp Street and Stanton Avenue","Arrest","public intoxication",-93.6485073,42.0191298
"12-009733","09/09/12 0338","09/09/12 0338","09/09/12 0338","Sheldon Avenue and Union Drive","Arrest","public intoxication",-93.6543018,42.0253597
"12-009735","09/09/12 1540",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"12-009734","09/09/12 1602",NA,NA,"Lot A3","Open","theft",-93.6377976,42.0177136
"12-009736","09/10/12 1413",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"12-009737","09/10/12 1445",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"12-009738","09/10/12 1709",NA,NA,"100 block Hayward Avenue","Open","assault",-93.6517049,42.0227335
"12-009739","09/11/12 1314",NA,NA,"Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"12-009740","09/11/12 1825",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"12-009741","09/11/12 2110",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-009742","09/12/12 0215",NA,NA,"Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"12-009744","09/12/12 1449",NA,NA,"Lot B5","Open","theft",-93.6365052,42.0178088
"12-009745","09/12/12 1617",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-009746","09/12/12 1903","09/12/12 1903","09/12/12 1903","Haber Road and University Boulevard","Arrest","driving under suspension",-93.6387948,42.0299502
"12-009749","09/12/12 2252","09/12/12 2252","09/12/12 2252","Willow Hall","Arrest","drug violation",-93.6377325,42.0239136
"12-009749","09/12/12 2252","09/12/12 2252","09/12/12 2252","Willow Hall","Arrest","liquor law violation",-93.6377325,42.0239136
"12-009750","09/13/12 0916",NA,NA,"500 block of University B oulevard","Open","theft",-93.6322177,42.016952
"12-009751","09/13/12 1042",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"12-009753","09/13/12 1539",NA,NA,"Willow Hall","Open","theft",-93.6377325,42.0239136
"12-009755","09/14/12 0027","09/14/12 0027","09/14/12 0027","4700 block of Steinbeck Street","Arrest","liquor law violation",-93.6829214,42.0147373
"12-009756","09/14/12 0156","09/14/12 0156","09/14/12 0156","Mayfield Drive and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6715029,42.0112358
"12-009757","09/14/12 0201","09/14/12 0201","09/14/12 0201","South Dakota Avenue and Steinbeck Street","Arrest","liquor law violation",-93.6786731,42.0145902
"12-009760","09/14/12 0943",NA,NA,"Molecular Biology","Open","theft",-93.6496746,42.0311093
"12-009761","09/14/12 1203",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"12-009762","09/14/12 1256",NA,NA,"Eaton Hall","Open","theft",-93.6528168,42.0245839
"12-009764","09/14/12 1426",NA,NA,"Wallace Hall","Open","theft",-93.6499279,42.0142261
"12-009765","09/14/12 2141","09/14/12 2141","09/14/12 2141","Lincoln Way and State Avenue","Arrest","liquor law violation",-93.6591203,42.0227266
"12-009766","09/15/12 0005","09/15/12 0005","09/15/12 0005","Campus Avenue and Lincoln Way","Arrest","public intoxication",-93.6570426,42.0227269
"12-009766","09/15/12 0005","09/15/12 0005","09/15/12 0005","Campus Avenue and Lincoln Way","Arrest","interference",-93.6570426,42.0227269
"12-009767","09/15/12 0100","09/15/12 0100","09/15/12 0100","Ash Avenue and Knapp Street","Arrest","liquor law violation",-93.6443655,42.019142
"12-009768","09/15/12 0137","09/15/12 0137","09/15/12 0137","Ash Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6443655,42.019142
"12-009769","09/15/12 0223","09/15/12 0223","09/15/12 0223","100 block of Hyland Avenue","Arrest","public intoxication",-93.6555855,42.0226467
"12-009772","09/15/12 0223",NA,NA,"Memorial Union","Open","vandalism",-93.6459454,42.0236502
"12-009773","09/15/12 0317",NA,NA,"1100 block of Duff Avenue","Open","sexual assault",-93.6105962,42.032041
"12-009774","09/15/12 1507","09/15/12 1507","09/15/12 1507","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009775","09/15/12 1540","09/15/12 1540","09/15/12 1540","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009776","09/15/12 1545","09/15/12 1545","09/15/12 1545","Lot A2","Arrest","liquor law violation",-93.6377863,42.0186104
"12-009777","09/15/12 1552","09/15/12 1552","09/15/12 1552","Lot S4","Arrest","liquor law violation",-93.6348588,42.0120423
"12-009779","09/15/12 1601","09/15/12 1601","09/15/12 1601","Lot B4","Arrest","liquor law violation",-93.6366017,42.0186242
"12-009781","09/15/12 1609","09/15/12 1609","09/15/12 1609","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009780","09/15/12 1613","09/15/12 1613","09/15/12 1613","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009783","09/15/12 1623","09/15/12 1623","09/15/12 1623","Lot D3","Arrest","liquor law violation",-93.6332267,42.0177403
"12-009782","09/15/12 1624","09/15/12 1624","09/15/12 1624","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009784","09/15/12 1626","09/15/12 1626","09/15/12 1626","Lot G4","Arrest","liquor law violation",-93.6286452,42.0096516
"12-009785","09/15/12 1637","09/15/12 1637","09/15/12 1637","Lot G4","Arrest","liquor law violation",-93.6286452,42.0096516
"12-009786","09/15/12 1648","09/15/12 1648","09/15/12 1648","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009788","09/15/12 1654","09/15/12 1654","09/15/12 1654","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009789","09/15/12 1700","09/15/12 1700","09/15/12 1700","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009790","09/15/12 1706","09/15/12 1706","09/15/12 1706","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009791","09/15/12 1709","09/15/12 1709","09/15/12 1709","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009792","09/15/12 1710","09/15/12 1710","09/15/12 1710","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009795","09/15/12 1726","09/15/12 1726","09/15/12 1726","Lot S8","Arrest","liquor law violation",-93.6334165,42.0148466
"12-009793","09/15/12 1727","09/15/12 1727","09/15/12 1727","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009794","09/15/12 1730","09/15/12 1730","09/15/12 1730","Lot D3","Arrest","liquor law violation",-93.6332267,42.0177403
"12-009796","09/15/12 1737","09/15/12 1737","09/15/12 1737","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009797","09/15/12 1743","09/15/12 1743","09/15/12 1743","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009798","09/15/12 1755","09/15/12 1755","09/15/12 1755","Lot C6","Arrest","liquor law violation",-93.6347647,42.0167821
"12-009799","09/15/12 1758","09/15/12 1758","09/15/12 1758","Lot B3","Arrest","liquor law violation",-93.6365568,42.0192735
"12-009800","09/15/12 1801","09/15/12 1801","09/15/12 1801","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009803","09/15/12 1809","09/15/12 1809","09/15/12 1809","Lot C5","Arrest","liquor law violation",-93.634768,42.0177172
"12-009801","09/15/12 1812","09/15/12 1812","09/15/12 1812","Lot 85W","Arrest","liquor law violation",-93.6365824,42.0157193
"12-009802","09/15/12 1817","09/15/12 1817","09/15/12 1817","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009804","09/15/12 1824","09/15/12 1824","09/15/12 1824","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009805","09/15/12 1836","09/15/12 1836","09/15/12 1836","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009806","09/15/12 1903","09/15/12 1903","09/15/12 1903","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009807","09/15/12 1911","09/15/12 1911","09/15/12 1911","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009809","09/15/12 1919","09/15/12 1919","09/15/12 1919","100 block of Beach Avenue","Arrest","public intoxication",-93.639494,42.0226543
"12-009808","09/15/12 1938","09/15/12 1938","09/15/12 1938","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009810","09/15/12 1945","09/15/12 1945","09/15/12 1945","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"12-009810","09/15/12 1945","09/15/12 1945","09/15/12 1945","Lot G2","Arrest","assault",-93.6363807,42.010106
"12-009811","09/15/12 2004","09/15/12 2004","09/15/12 2004","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009812","09/15/12 2040","09/15/12 2040","09/15/12 2040","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"12-009812","09/15/12 2040","09/15/12 2040","09/15/12 2040","Lot G3","Arrest","interference",-93.6227301,42.0493019
"12-009813","09/15/12 2053","09/15/12 2053","09/15/12 2053","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"12-009816","09/15/12 2109",NA,"10/19/12 1619","South 4th Street","Arrest","hit and run",-93.6267181,42.0192005
"12-009814","09/15/12 2130","09/15/12 2130","09/15/12 2130","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"12-009817","09/15/12 2216","09/15/12 2216","09/15/12 2216","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
